~VERSION_INFORMATION
DLM  SPACE :ColumnDataSectionDelimiterCharacter
PROD  Schlumberger :LAS_Producer
PROG  DLIS_to_ASCII 2.3 :LAS_Program_name_and_version
CREA.  2019-Aug-19 09:05 :LAS_Creation_date_and_time_{YYYY-MMM-DD hh:mm}
SOURCE  1RCH_0001__SC_1RCH_0001__SC.dlis :DLIS_File_Name
DLIS_CREA  2019-Aug-19 07:48 :DLIS_Creation_date_and_time_{YYYY-MMM-DD hh:mm}
#-----------------------------------------------------------------------------
~WELL_INFORMATION
NULL  -999.250000  :NULL_VALUE
COMP   :COMPANY
WELL   :WELL
FLD   :FIELD
LOC   :LOCATION
CTRY   :COUNTRY
DATE   :LOG_DATE
SRVC  Schlumberger :SERVICE COMPANY
LATI .DEG  :LATITUDE
LONG DEG  :LONGITUDE
GDAT   :GeoDetic Datum
~CURVE_INFORMATION
DEPT M DEPTH_(BOREHOLE)
DEPT M ----
DT US/F ----
GR GAPI ----
CALI IN ----
RHOB G/CC ----
NPHI FRAC ----
DRHO G/CC ----
ILD OHMM ----
SP MV ----
#-----------------------------------------------------------------------------
M M US/F GAPI IN G/CC FRAC G/CC OHMM MV
DEPT DEPT DT GR CALI RHOB NPHI DRHO ILD SP
~Ascii
2681.1732 2681.1732 66.7577 35.2849 8.7407 2.4478 0.1314 0.0640 5.0882 2.1891
2681.0208 2681.0208 66.7829 35.3214 8.7407 2.4541 0.1294 0.0614 5.0882 3.0077
2680.8684 2680.8684 67.1665 35.3214 8.7407 2.4580 0.1288 0.0621 5.0527 4.2006
2680.7160 2680.7160 67.4703 35.2069 8.7407 2.4817 0.1283 0.0767 4.9712 4.8820
2680.5636 2680.5636 67.4904 34.9989 8.7028 2.4921 0.1303 0.0927 4.9147 5.1919
2680.4112 2680.4112 67.1408 35.0043 8.6914 2.4676 0.1338 0.0777 4.8696 5.6344
2680.2588 2680.2588 66.8505 35.8313 8.6914 2.4639 0.1369 0.0575 4.7908 5.7500
2680.1064 2680.1064 66.7947 36.0709 8.6914 2.4650 0.1376 0.0531 4.7366 5.5562
2679.9540 2679.9540 66.7947 37.8165 8.6914 2.4906 0.1360 0.0539 4.6931 5.8882
2679.8016 2679.8016 66.7947 39.7794 8.6914 2.5183 0.1328 0.0604 4.6834 6.3896
2679.6492 2679.6492 66.5268 40.8972 8.6914 2.5357 0.1297 0.0770 4.6834 6.6957
2679.4968 2679.4968 66.6447 41.1515 8.6914 2.5288 0.1282 0.0804 4.7175 6.7500
2679.3444 2679.3444 67.0433 41.1675 8.6914 2.5260 0.1280 0.0802 4.7612 6.3563
2679.1920 2679.1920 67.4073 40.9306 8.6914 2.5173 0.1293 0.0825 4.8054 6.0524
2679.0396 2679.0396 67.7895 40.0942 8.6914 2.4983 0.1293 0.0673 4.8146 6.0000
2678.8872 2678.8872 68.1421 39.0593 8.7306 2.4868 0.1270 0.0512 4.8501 6.0000
2678.7348 2678.7348 68.2513 37.8873 8.7013 2.4794 0.1215 0.0513 4.8592 5.8005
2678.5824 2678.5824 68.1828 36.3234 8.7309 2.4708 0.1181 0.0497 4.8592 5.5496
2678.4300 2678.4300 67.8888 34.7330 8.7011 2.4746 0.1197 0.0668 4.8592 5.5000
2678.2776 2678.2776 67.6244 33.5770 8.7311 2.4776 0.1218 0.0784 4.8233 5.5000
2678.1252 2678.1252 67.6559 33.1908 8.7008 2.4796 0.1219 0.0891 4.7435 5.2978
2677.9728 2677.9728 67.4363 32.9652 8.7315 2.4808 0.1203 0.0928 4.6916 5.2500
2677.8204 2677.8204 67.4210 32.3743 8.7006 2.4786 0.1189 0.0948 4.6485 5.4534
2677.6680 2677.6680 67.3104 32.2485 8.6914 2.4780 0.1186 0.0952 4.6058 5.5000
2677.5156 2677.5156 67.3236 32.4944 8.6914 2.4673 0.1199 0.1042 4.5634 5.5000
2677.3632 2677.3632 67.4127 32.9791 8.6914 2.4584 0.1276 0.1037 4.5558 5.9105
2677.2108 2677.2108 67.5510 33.9376 8.7321 2.4446 0.1323 0.0875 4.5558 6.2060
2677.0584 2677.0584 67.6577 35.4249 8.6999 2.4412 0.1332 0.0767 4.5558 5.8362
2676.9060 2676.9060 67.8366 37.6834 8.6914 2.4344 0.1344 0.0585 4.5558 5.5429
2676.7536 2676.7536 67.8701 40.4631 8.6914 2.4596 0.1373 0.0559 4.5908 5.0842
2676.6012 2676.6012 67.8701 42.6954 8.6914 2.4792 0.1421 0.0636 4.5979 4.1648
2676.4488 2676.4488 67.6651 43.7957 8.6914 2.4937 0.1408 0.0685 4.6336 3.1612
2676.2964 2676.2964 67.5026 44.2553 8.6914 2.4977 0.1360 0.0641 4.6405 2.7901
2676.1440 2676.1440 67.7674 43.9364 8.6914 2.5090 0.1344 0.0606 4.6405 2.9607
2675.9916 2675.9916 68.0281 43.8657 8.6914 2.5110 0.1342 0.0601 4.6768 3.0000
2675.8392 2675.8392 67.9414 42.2148 8.6914 2.5135 0.1350 0.0720 4.7201 3.0000
2675.6868 2675.6868 67.8359 40.0689 8.6914 2.4970 0.1325 0.0741 4.7640 3.0000
2675.5344 2675.5344 67.5291 38.0796 8.6914 2.4803 0.1303 0.0528 4.8462 3.2135
2675.3820 2675.3820 67.6886 36.8308 8.6914 2.4754 0.1295 0.0482 4.8977 3.6787
2675.2296 2675.2296 67.8493 36.4776 8.6914 2.4965 0.1292 0.0644 4.9824 4.1791
2675.0772 2675.0772 67.4490 36.7685 8.6914 2.4948 0.1301 0.0732 5.0753 4.6807
2674.9248 2674.9248 67.0853 37.4039 8.6914 2.4732 0.1311 0.0577 5.0882 5.3987
2674.7724 2674.7724 66.8698 38.4034 8.6914 2.4492 0.1333 0.0499 5.1290 5.9329
2674.6200 2674.6200 66.8011 38.8699 8.7343 2.4408 0.1364 0.0508 5.1353 6.2172
2674.4676 2674.4676 67.0080 38.7228 8.6977 2.4348 0.1352 0.0607 5.1353 6.0319
2674.3152 2674.3152 67.4660 38.1051 8.6482 2.4462 0.1345 0.0665 5.1768 6.0000
2674.1628 2674.1628 67.7850 37.2313 8.5121 2.4524 0.1355 0.0671 5.2248 6.0000
2674.0104 2674.0104 67.7782 36.0649 8.4938 2.4468 0.1356 0.0521 5.3163 6.2200
2673.8580 2673.8580 67.3836 35.5899 8.4938 2.4460 0.1345 0.0474 5.4155 6.9127
2673.7056 2673.7056 67.0730 35.5463 8.4502 2.4495 0.1346 0.0462 5.5163 8.3266
2673.5532 2673.5532 67.1693 35.9454 8.4883 2.4642 0.1351 0.0585 5.6654 10.0533
2673.4008 2673.4008 67.2293 36.4636 8.4498 2.4722 0.1352 0.0592 5.8247 11.1412
2673.2484 2673.2484 66.8858 36.5875 8.4885 2.4534 0.1341 0.0430 5.9880 12.5879
2673.0960 2673.0960 66.0997 36.3943 8.4938 2.4474 0.1292 0.0357 6.1563 13.6452
2672.9436 2672.9436 65.2657 35.4277 8.4938 2.4479 0.1239 0.0369 6.2771 14.1994
2672.7912 2672.7912 64.6540 34.8496 8.4938 2.4489 0.1193 0.0290 6.3939 14.4749
2672.6388 2672.6388 64.7715 35.2704 8.4938 2.4427 0.1172 0.0253 6.4592 15.1770
2672.4864 2672.4864 65.1892 37.8347 8.6281 2.4547 0.1226 0.0278 6.5191 15.4766
2672.3340 2672.3340 65.4973 41.1633 8.5072 2.4587 0.1318 0.0208 6.5247 15.7275
2672.1816 2672.1816 65.3902 45.5619 8.4938 2.4881 0.1302 0.0319 6.5247 15.5224
2672.0292 2672.0292 65.2431 50.2792 8.4487 2.5011 0.1252 0.0349 6.4701 15.2715
2671.8768 2671.8768 65.5444 54.1241 8.5804 2.5249 0.1263 0.0387 6.4106 14.7913
2671.7244 2671.7244 65.9316 55.1905 8.5019 2.5261 0.1235 0.0428 6.2454 14.7500
2671.5720 2671.5720 66.4141 54.1532 8.4938 2.5371 0.1166 0.0292 6.1263 14.7500
2671.4196 2671.4196 66.6786 53.2963 8.4938 2.5630 0.1147 0.0623 6.0141 14.5188
2671.2672 2671.2672 66.5154 52.5385 8.4938 2.5613 0.1179 0.0698 6.0057 14.2679
2671.1148 2671.1148 65.9564 52.2760 8.4938 2.5610 0.1228 0.0608 6.0573 14.0177
2670.9624 2670.9624 65.3222 51.7709 8.4478 2.5414 0.1226 0.0489 6.0613 13.5338
2670.8100 2670.8100 64.9590 49.4904 8.4907 2.5353 0.1202 0.0490 6.1668 13.0320
2670.6576 2670.6576 65.0287 46.0376 8.4938 2.5528 0.1207 0.0641 6.2815 13.0000
2670.5052 2670.5052 65.1268 43.4894 8.4938 2.5540 0.1217 0.0887 6.3986 13.4700
2670.3528 2670.3528 64.9482 41.3608 8.4472 2.5474 0.1216 0.0940 6.6325 13.9718
2670.2004 2670.2004 64.7064 39.1195 8.4911 2.5215 0.1193 0.0895 6.9418 15.4163
2670.0480 2670.0480 64.6927 37.6446 8.4938 2.5105 0.1154 0.0711 7.2701 17.6320
2669.8956 2669.8956 64.5533 36.2867 8.5408 2.5100 0.1127 0.0673 7.6811 19.8901
2669.7432 2669.7432 63.1460 35.3621 8.5904 2.5129 0.1120 0.0681 8.1910 21.4321
2669.5908 2669.5908 61.5386 34.8203 8.6869 2.5034 0.1126 0.0787 8.7367 22.9329
2669.4384 2669.4384 60.6229 36.7369 8.7387 2.4819 0.1149 0.0763 9.4035 24.1984
2669.2860 2669.2860 59.8810 39.9217 8.7407 2.4820 0.1233 0.0925 10.2155 25.2123
2669.1336 2669.1336 59.5710 43.0018 8.7407 2.4801 0.1296 0.1096 11.0988 25.9721
2668.9812 2668.9812 57.9541 45.4336 8.7885 2.4713 0.1327 0.0947 12.0614 26.4831
2668.8288 2668.8288 54.7217 47.6953 8.8380 2.5156 0.1363 0.0874 12.9907 27.4698
2668.6764 2668.6764 51.3872 49.8059 8.8395 2.6085 0.1376 0.1223 13.6158 27.7434
2668.5240 2668.5240 49.9183 51.9784 8.8395 2.5857 0.1364 0.0881 13.8790 28.4804
2668.3716 2668.3716 51.4101 54.5991 8.7430 2.5547 0.1360 0.0245 13.7611 29.2330
2668.2192 2668.2192 54.3226 56.5701 8.8376 2.5246 0.1348 0.0152 13.3905 29.9857
2668.0668 2668.0668 59.0798 59.1080 8.8395 2.4906 0.1226 0.0180 12.7922 30.9814
2667.9144 2667.9144 62.4910 61.8130 8.8395 2.5038 0.1122 0.0664 12.1042 31.7387
2667.7620 2667.7620 63.6533 61.1128 8.8395 2.5603 0.1037 0.0820 11.2446 32.4914
2667.6096 2667.6096 63.9562 56.8794 8.8395 2.6055 0.0913 0.0197 10.3509 32.7472
2667.4572 2667.4572 63.9110 52.9640 8.8395 2.6765 0.0843 -0.0118 9.4380 32.2538
2667.3048 2667.3048 63.4237 50.9190 8.7411 2.6830 0.0894 -0.0180 8.6838 31.0049
2667.1524 2667.1523 62.8841 50.9110 8.7407 2.6620 0.1052 -0.0090 8.0642 29.5000
2667.0000 2667.0000 63.0796 50.4613 8.7407 2.6430 0.1162 -0.0080 7.5607 28.0000
2666.8476 2666.8476 63.8155 47.6763 8.7407 2.6591 0.1122 -0.0200 7.0219 26.4937
2666.6952 2666.6952 64.5517 44.3754 8.7407 2.6751 0.1058 -0.0149 6.5214 24.7429
2666.5428 2666.5428 65.3260 42.2771 8.7407 2.6857 0.1042 0.0020 6.0588 23.7500
2666.3904 2666.3904 65.0311 40.3231 8.7407 2.6458 0.1014 0.0083 5.7320 23.7444
2666.2380 2666.2380 64.6899 38.5058 8.7407 2.6237 0.0991 0.0323 5.4242 23.2390
2666.0856 2666.0856 64.4928 35.8702 8.7400 2.6053 0.0923 0.0479 5.2279 22.4811
2665.9332 2665.9332 64.2057 32.4853 8.6914 2.5564 0.0864 0.0381 5.0381 21.2220
2665.7808 2665.7808 64.2995 29.1372 8.6914 2.5235 0.0845 0.0371 4.8543 19.7055
2665.6284 2665.6284 64.2052 27.4575 8.6914 2.5029 0.0880 0.0402 4.6330 17.7049
2665.4760 2665.4760 64.2592 27.7316 8.6914 2.5015 0.0969 0.0433 4.3436 15.9607
2665.3236 2665.3236 64.5001 29.8623 8.6914 2.5191 0.1066 0.0520 4.0705 14.4553
2665.1712 2665.1712 64.6194 32.7556 8.6914 2.5207 0.1143 0.0492 3.7793 12.9334
2665.0188 2665.0188 65.3381 34.4524 8.6914 2.5123 0.1221 0.0234 3.4785 10.9241
2664.8664 2664.8664 65.6179 35.3690 8.6914 2.5504 0.1240 0.0343 3.1999 8.6847
2664.7140 2664.7140 65.5277 36.6447 8.6914 2.5610 0.1236 0.0394 2.9184 6.9386
2664.5616 2664.5616 65.6237 37.8048 8.6914 2.5613 0.1233 0.0237 2.6845 5.4667
2664.4092 2664.4092 65.6726 37.9860 8.6914 2.5674 0.1207 0.0157 2.4491 4.7163
2664.2568 2664.2568 65.7264 37.1975 8.6914 2.5759 0.1192 0.0079 2.2546 3.9879
2664.1044 2664.1044 65.8735 35.6817 8.6914 2.5529 0.1225 0.0049 2.0949 3.7370
2663.9520 2663.9520 66.0203 33.9648 8.6914 2.5335 0.1247 0.0036 1.9658 3.4869
2663.7996 2663.7996 66.1674 32.3768 8.6914 2.5432 0.1268 0.0156 1.8779 3.2220
2663.6472 2663.6472 66.3117 30.6827 8.6914 2.5464 0.1308 0.0255 1.8098 2.7649
2663.4948 2663.4948 66.4036 29.6118 8.6914 2.5361 0.1338 0.0169 1.7443 3.0450
2663.3424 2663.3424 66.3912 29.3480 8.6914 2.5209 0.1344 0.0153 1.6810 3.7977
2663.1900 2663.1900 66.2278 28.5055 8.6914 2.5035 0.1351 0.0202 1.6229 4.5000
2663.0376 2663.0376 66.5221 27.4950 8.6914 2.4815 0.1359 0.0221 1.6101 4.5529
2662.8852 2662.8852 66.8155 27.0663 8.6914 2.4614 0.1368 0.0223 1.6294 5.3389
2662.7328 2662.7328 67.0916 26.9215 8.6914 2.4538 0.1374 0.0123 1.7089 6.5560
2662.5804 2662.5804 67.1369 26.8580 8.6914 2.4642 0.1378 0.0160 1.8259 7.2695
2662.4280 2662.4280 67.0984 26.9035 8.6914 2.4671 0.1376 0.0149 1.9792 7.5393
2662.2756 2662.2756 66.5637 26.6149 8.6914 2.4683 0.1399 0.0140 2.0905 7.9589
2662.1232 2662.1232 65.5922 26.4389 8.6914 2.4729 0.1416 0.0265 2.1875 7.3717
2661.9708 2661.9708 65.2793 25.9889 8.6914 2.4842 0.1420 0.0438 2.2716 5.8276
2661.8184 2661.8184 65.3013 25.6183 8.6914 2.5065 0.1441 0.0627 2.3770 3.7307
2661.6660 2661.6660 65.6059 26.2516 8.6914 2.4869 0.1456 0.0660 2.4579 0.6733
2661.5136 2661.5136 66.4603 28.8099 8.6914 2.4476 0.1478 0.0457 2.4493 -2.8623
2661.3612 2661.3612 67.0949 32.9089 8.6914 2.4548 0.1527 0.0519 2.3566 -6.4446
2661.2088 2661.2088 68.1002 38.0079 8.6914 2.4757 0.1588 0.0598 2.2256 -8.2500
2661.0564 2661.0564 68.3824 41.3752 8.6914 2.5087 0.1588 0.0660 2.0746 -8.0677
2660.9040 2660.9040 68.1173 42.3673 8.6914 2.5066 0.1545 0.0668 2.0032 -6.3165
2660.7516 2660.7516 67.6281 40.8813 8.6914 2.5109 0.1484 0.0814 1.9685 -4.6958
2660.5992 2660.5992 66.7450 38.9927 8.6914 2.5026 0.1448 0.0833 1.9544 -4.2220
2660.4468 2660.4468 65.9299 37.7084 8.6914 2.5041 0.1447 0.0820 1.9725 -3.9136
2660.2944 2660.2944 65.6647 36.9410 8.6914 2.4834 0.1437 0.0654 1.9887 -3.1920
2660.1420 2660.1420 65.6741 36.1817 8.6914 2.4910 0.1419 0.0659 1.9887 -2.7500
2659.9896 2659.9896 66.0915 36.4365 8.6914 2.4672 0.1458 0.0563 1.9887 -2.7193
2659.8372 2659.8372 66.3602 36.2596 8.6914 2.4534 0.1480 0.0482 1.9887 -2.5000
2659.6848 2659.6848 66.7645 35.4618 8.6914 2.4507 0.1516 0.0348 1.9910 -2.4364
2659.5324 2659.5324 66.8606 35.3085 8.6914 2.4619 0.1488 0.0329 2.0119 -1.9674
2659.3800 2659.3800 66.6416 34.4959 8.6914 2.4580 0.1462 0.0317 2.0519 -1.6517
2659.2276 2659.2276 66.6189 32.8971 8.6914 2.4385 0.1455 0.0284 2.1150 -0.8317
2659.0752 2659.0752 66.7391 32.1553 8.6914 2.4432 0.1484 0.0257 2.2151 0.3537
2658.9228 2658.9228 66.6624 31.7329 8.6914 2.4538 0.1454 0.0373 2.3198 1.1060
2658.7704 2658.7704 66.3900 33.0925 8.6914 2.4726 0.1436 0.0449 2.4393 1.8566
2658.6180 2658.6180 65.9698 35.6134 8.6914 2.4856 0.1477 0.0451 2.6418 2.5364
2658.4656 2658.4656 65.6829 36.7023 8.6987 2.5043 0.1521 0.0530 2.9651 2.7128
2658.3132 2658.3132 65.4895 38.5511 8.7481 2.4845 0.1552 0.0589 3.4155 2.5374
2658.1608 2658.1608 65.5651 41.2119 8.7750 2.4610 0.1550 0.0298 3.9967 2.8650
2658.0084 2658.0084 65.5161 44.2220 8.6914 2.4762 0.1528 0.0374 4.6843 3.6173
2657.8560 2657.8560 65.4902 45.9281 8.6914 2.4992 0.1512 0.0565 5.5206 4.3680
2657.7036 2657.7036 65.5412 46.9628 8.6914 2.4981 0.1487 0.0611 6.4602 5.0804
2657.5512 2657.5512 65.3208 47.0886 8.6914 2.4901 0.1455 0.0459 7.5467 5.5411
2657.3988 2657.3988 64.9285 47.0509 8.6914 2.5054 0.1411 0.0518 8.6893 5.8756
2657.2464 2657.2464 64.2595 46.8763 8.6914 2.5295 0.1367 0.0594 9.6410 6.5842
2657.0940 2657.0940 63.4003 47.0418 8.6914 2.5458 0.1366 0.0573 10.3124 7.1720
2656.9416 2656.9416 62.5138 47.6825 8.6914 2.5700 0.1389 0.0677 10.6480 8.2188
2656.7892 2656.7892 62.0734 48.4946 8.6914 2.6015 0.1397 0.0901 10.7466 9.4259
2656.6368 2656.6368 61.6407 49.2467 8.6914 2.6167 0.1399 0.0872 10.7929 10.3846
2656.4844 2656.4844 61.2482 49.8891 8.6914 2.6090 0.1384 0.0496 10.5777 11.0916
2656.3320 2656.3320 60.8651 49.9976 8.6914 2.6020 0.1312 0.0241 10.2376 11.5465
2656.1796 2656.1796 60.4769 49.8665 8.6914 2.6108 0.1208 0.0223 9.6708 11.7500
2656.0272 2656.0272 59.9534 49.3333 8.6914 2.6119 0.1123 0.0303 9.0350 11.7023
2655.8748 2655.8748 59.6893 48.0434 8.6914 2.6165 0.1059 0.0232 8.3282 11.4032
2655.7224 2655.7224 59.5181 46.7138 8.6914 2.6020 0.1020 0.0240 7.7492 11.0487
2655.5700 2655.5700 60.1546 46.3276 8.6914 2.5959 0.1020 0.0237 7.3150 11.3491
2655.4176 2655.4176 61.2136 44.1621 8.6914 2.5708 0.1023 0.0239 7.1280 11.7500
2655.2652 2655.2652 62.3880 41.2065 8.6914 2.5682 0.1052 0.0323 7.0237 11.5984
2655.1128 2655.1128 63.3944 38.6547 8.6914 2.5600 0.1100 0.0391 7.0370 10.9486
2654.9604 2654.9604 63.4718 37.3294 8.6914 2.5585 0.1162 0.0479 7.1162 10.6453
2654.8080 2654.8080 62.5092 37.5565 8.6914 2.5686 0.1205 0.0520 7.3075 10.1439
2654.6556 2654.6556 61.4848 39.0988 8.6914 2.5708 0.1224 0.0562 7.7551 9.6967
2654.5032 2654.5032 60.7674 41.0628 8.6914 2.5715 0.1229 0.0571 8.3504 9.5000
2654.3508 2654.3508 60.6559 41.8165 8.6914 2.5722 0.1225 0.0454 8.8784 9.5549
2654.1984 2654.1984 61.1402 42.0582 8.6914 2.5572 0.1218 0.0395 8.9347 9.8052
2654.0460 2654.0460 61.4894 42.3422 8.6914 2.5697 0.1198 0.0309 8.4932 10.0000
2653.8936 2653.8936 61.9398 42.2781 8.6914 2.5801 0.1181 0.0429 7.6288 10.0000
2653.7412 2653.7412 62.2540 41.1250 8.7026 2.5570 0.1159 0.0354 6.7050 10.0000
2653.5888 2653.5888 63.1711 39.5511 8.7293 2.5438 0.1143 0.0235 5.9614 10.0000
2653.4364 2653.4364 64.1092 37.7105 8.6914 2.5339 0.1142 0.0326 5.5827 10.0000
2653.2840 2653.2840 64.7697 35.5062 8.6914 2.5339 0.1155 0.0617 5.4271 9.8212
2653.1316 2653.1316 65.3165 32.5766 8.6914 2.5192 0.1173 0.0745 5.4271 9.1303
2652.9792 2652.9792 65.0773 30.2878 8.6914 2.5045 0.1176 0.0674 5.4393 8.7500
2652.8268 2652.8268 64.1358 29.7714 8.6914 2.5082 0.1168 0.0614 5.5407 8.7500
2652.6744 2652.6744 62.8634 30.8385 8.6914 2.5229 0.1177 0.0621 5.9010 8.7500
2652.5220 2652.5220 61.5879 32.5120 8.6914 2.5490 0.1227 0.0689 6.6778 8.8753
2652.3696 2652.3696 60.4615 34.7726 8.6914 2.5525 0.1291 0.0545 7.8142 9.3771
2652.2172 2652.2172 60.0265 37.8714 8.6914 2.5471 0.1337 0.0290 9.0947 9.9427
2652.0648 2652.0648 60.1813 40.5270 8.6914 2.5533 0.1333 0.0190 10.2837 10.7582
2651.9124 2651.9124 59.9488 42.3879 8.6914 2.5574 0.1290 0.0134 11.0911 11.9581
2651.7600 2651.7600 59.8174 43.8942 8.6914 2.5673 0.1258 0.0031 11.5778 13.5145
2651.6076 2651.6076 59.8923 44.2709 8.6914 2.5677 0.1239 -0.0045 11.7140 14.3829
2651.4552 2651.4552 60.1185 43.9003 8.6914 2.5643 0.1216 0.0005 11.9027 14.8173
2651.3028 2651.3028 60.4931 43.7500 8.6914 2.5578 0.1208 0.0106 11.9531 15.0680
2651.1504 2651.1504 60.6221 43.8047 8.7183 2.5636 0.1215 0.0107 11.7557 15.1817
2650.9980 2650.9980 60.5460 44.2197 8.7628 2.5783 0.1202 0.0087 11.1916 15.0000
2650.8456 2650.8456 60.3851 44.1445 8.6914 2.5923 0.1191 0.0122 10.1759 15.1402
2650.6932 2650.6932 60.4243 44.1542 8.6914 2.5970 0.1192 0.0134 8.8791 15.5000
2650.5408 2650.5408 61.0884 44.4220 8.6914 2.6013 0.1192 0.0275 7.5907 15.4289
2650.3884 2650.3884 61.7820 44.5607 8.6914 2.5703 0.1178 0.0353 6.5338 15.1060
2650.2360 2650.2360 62.4270 43.8702 8.6914 2.5278 0.1168 0.0231 5.8427 14.6047
2650.0836 2650.0836 63.1388 42.3756 8.6914 2.5282 0.1168 0.0371 5.5202 14.1040
2649.9312 2649.9312 63.5629 40.4111 8.6914 2.5313 0.1170 0.0588 5.3483 13.6761
2649.7788 2649.7788 63.7101 38.5162 8.6914 2.5152 0.1166 0.0533 5.2647 13.3505
2649.6264 2649.6264 63.9456 35.9599 8.6914 2.5019 0.1134 0.0442 5.2454 13.0754
2649.4740 2649.4740 64.1639 32.4710 8.6914 2.4979 0.1105 0.0518 5.3700 13.3258
2649.3216 2649.3216 63.9595 29.6963 8.6914 2.4972 0.1111 0.0600 5.7269 13.6533
2649.1692 2649.1692 63.7630 28.5242 8.6914 2.4981 0.1145 0.0660 6.2421 14.0773
2649.0168 2649.0168 63.1267 28.9717 8.6914 2.5177 0.1182 0.0689 6.8039 14.4053
2648.8644 2648.8644 62.5657 30.2504 8.6914 2.5260 0.1158 0.0620 7.1960 14.9071
2648.7120 2648.7120 62.2820 31.3617 8.6914 2.5285 0.1103 0.0569 7.2451 15.4084
2648.5596 2648.5596 62.2797 31.5876 8.6914 2.5337 0.1065 0.0696 7.0719 15.8295
2648.4072 2648.4072 62.4879 30.2992 8.6914 2.5291 0.1058 0.0769 6.7956 16.2413
2648.2548 2648.2548 62.8340 28.4369 8.6914 2.5226 0.1046 0.0751 6.4700 16.9940
2648.1024 2648.1024 63.0131 27.3055 8.6914 2.5296 0.1039 0.0871 6.1035 17.2541
2647.9500 2647.9500 63.4510 26.6053 8.6914 2.5281 0.1051 0.1015 5.6890 16.3384
2647.7976 2647.7976 64.1548 25.6785 8.6914 2.5017 0.1068 0.1012 5.1900 15.0839
2647.6452 2647.6452 64.5139 24.4263 8.6914 2.4820 0.1060 0.0898 4.6457 13.7470
2647.4928 2647.4928 64.8908 23.2254 8.6914 2.4784 0.1054 0.0885 4.1589 12.2448
2647.3404 2647.3404 65.7099 22.0729 8.6914 2.4731 0.1061 0.0912 3.7665 10.8245
2647.1880 2647.1880 66.6062 21.0724 8.7083 2.4543 0.1069 0.0898 3.5195 9.8286
2647.0356 2647.0356 67.2058 20.3782 8.7237 2.4529 0.1067 0.0892 3.3610 9.4139
2646.8832 2646.8832 67.3961 20.1294 8.6914 2.4452 0.1059 0.0855 3.2899 9.1630
2646.7308 2646.7308 67.2637 20.1371 8.6914 2.4457 0.1046 0.0722 3.2596 9.0000
2646.5784 2646.5784 67.1715 20.7029 8.7088 2.4568 0.1050 0.0770 3.2401 9.0000
2646.4260 2646.4260 67.2694 21.7005 8.7232 2.4439 0.1090 0.0754 3.2508 9.0889
2646.2736 2646.2736 67.2446 22.8184 8.6914 2.4317 0.1116 0.0635 3.2810 9.3398
2646.1212 2646.1212 67.0703 24.1856 8.6914 2.4377 0.1124 0.0656 3.3114 9.5904
2645.9688 2645.9688 67.0214 25.3660 8.6914 2.4409 0.1145 0.0652 3.3648 9.6592
2645.8164 2645.8164 66.8827 27.2766 8.6914 2.4401 0.1175 0.0572 3.4476 9.4083
2645.6640 2645.6640 66.7693 30.1189 8.6914 2.4592 0.1189 0.0502 3.5119 9.0649
2645.5116 2645.5116 66.9471 32.0310 8.6914 2.4665 0.1224 0.0478 3.5650 8.6569
2645.3592 2645.3592 66.7099 32.6885 8.6914 2.4621 0.1312 0.0502 3.5980 8.5000
2645.2068 2645.2068 65.9746 33.1212 8.6914 2.4545 0.1382 0.0438 3.6571 8.6889
2645.0544 2645.0544 65.8376 33.7895 8.6914 2.4523 0.1431 0.0255 3.7732 9.1900
2644.9020 2644.9020 66.3715 34.8906 8.6914 2.4679 0.1460 0.0173 3.9292 9.7863
2644.7496 2644.7496 67.1902 36.6374 8.6914 2.4906 0.1443 0.0160 4.0853 10.8279
2644.5972 2644.5972 67.8402 38.6588 8.6914 2.5109 0.1394 0.0156 4.2001 12.4283
2644.4448 2644.4448 67.4135 39.8436 8.6914 2.5187 0.1338 0.0154 4.3022 13.7919
2644.2924 2644.2924 66.0825 39.8533 8.6914 2.5248 0.1288 0.0200 4.3666 14.4464
2644.1400 2644.1400 64.5707 39.1763 8.6914 2.5127 0.1248 0.0272 4.4234 14.9482
2643.9876 2643.9876 63.3253 38.5599 8.6914 2.4910 0.1219 0.0311 4.5058 15.2500
2643.8352 2643.8352 62.7374 38.2445 8.6914 2.4820 0.1212 0.0341 4.6242 15.0498
2643.6828 2643.6828 63.0929 38.1234 8.6914 2.4868 0.1218 0.0292 4.7623 14.8510
2643.5304 2643.5304 63.9350 37.8229 8.6914 2.4916 0.1231 0.0237 4.8694 15.2031
2643.3780 2643.3780 64.5191 37.4920 8.6914 2.4860 0.1231 0.0244 5.0061 15.6020
2643.2256 2643.2256 64.6123 37.1468 8.6914 2.4846 0.1222 0.0225 5.1271 15.7500
2643.0732 2643.0732 64.4972 37.1254 8.6914 2.4916 0.1224 0.0297 5.2633 15.8534
2642.9208 2642.9208 64.2332 37.7187 8.7119 2.5005 0.1228 0.0403 5.4399 16.0000
2642.7684 2642.7684 63.5545 38.5585 8.7200 2.5057 0.1235 0.0438 5.6149 16.0000
2642.6160 2642.6160 62.8806 38.9623 8.6914 2.5143 0.1239 0.0465 5.8264 16.0000
2642.4636 2642.4636 62.3550 38.6643 8.6914 2.5277 0.1225 0.0522 5.9740 16.0000
2642.3112 2642.3112 61.9143 38.0637 8.6914 2.5344 0.1181 0.0625 5.9589 16.0000
