WellName:  1API 0001  PR
Field:     PR-01
Operator:  PETROBRAS
Country:   BRA
RunNumber: 0

DEPT       CALI       BIT        GR         FFDC       NFDC       RHOB       DRHO        FCNL       NCNL       NPHI       TENS       
M          IN         IN         GAPI       CPS        CPS        G/CC       G/CC        CPS        CPS        LS         LB         
5884.365   8.76025    8.500000   59.6482    338.291    468.1397   2.445331   0.015941    837.320    791.0502   2.0840     6070.415   
5884.213   8.74561    8.500000   61.2375    297.680    478.9782   2.540602   0.060413    834.578    795.1276   2.1755     6082.615   
5884.061   8.76025    8.500000   63.0793    319.811    527.2651   2.563004   0.125463    828.510    800.1415   2.2968     6111.895   
5883.908   8.80420    8.500000   63.2140    388.668    579.2943   2.510003   0.164272    821.797    801.8658   2.3681     6133.854   
5883.756   8.94152    8.500000   62.8468    469.903    621.2007   2.425351   0.184068    810.015    789.8412   2.2742     6149.715   
5883.604   9.05321    8.500000   58.6477    540.883    643.0061   2.348927   0.184469    784.833    756.8210   2.1509     6171.064   
5883.451   9.17039    8.500000   51.9631    583.462    649.1578   2.295333   0.177196    736.931    711.6617   2.1127     6113.115   
5883.299   9.47799    8.500000   43.4519    594.602    638.8949   2.265521   0.160246    673.121    662.2360   2.1696     6108.845   
5883.146   9.65376    8.500000   39.1118    592.501    628.4980   2.246440   0.147393    604.252    620.9463   2.5110     6099.694   
5882.994   9.96135    8.500000   39.7589    606.302    624.1892   2.225937   0.137107    555.185    593.3289   2.7460     6041.135   
5882.842   10.60584   8.500000   44.8414    628.444    626.7827   2.204103   0.133367    537.055    576.3851   2.3701     6040.524   
5882.689   10.83654   8.500000   49.9700    647.215    633.0120   2.193179   0.135659    542.211    567.4564   2.1802     6054.859   
5882.537   10.84020   8.500000   54.3494    647.119    640.3473   2.199157   0.145210    552.420    564.4104   1.9170     6047.234   
5882.384   10.84020   8.500000   55.8603    628.842    639.0815   2.218418   0.149300    558.552    560.2443   1.7600     6089.935   
5882.231   10.82556   8.500000   58.9955    601.831    632.6389   2.241432   0.149699    558.440    559.8734   1.7315     6109.455   
5882.079   10.75232   8.500000   63.0381    571.693    617.1364   2.272153   0.139461    562.395    568.1467   1.7862     6112.199   
5881.927   10.07853   8.500000   67.6406    522.828    604.4122   2.318262   0.140096    581.875    588.8590   2.0258     6107.624   
5881.774   9.08250    8.500000   67.0382    478.889    598.3971   2.376444   0.149373    606.025    607.1161   2.6138     6135.685   
5881.622   9.08250    8.500000   63.4394    450.078    605.7848   2.414764   0.171913    609.444    611.6724   2.6343     6180.215   
5881.470   9.31686    8.500000   58.7410    471.816    619.8113   2.398133   0.181405    586.103    595.4514   2.6666     6171.064   
5881.317   10.06389   8.500000   52.9478    539.418    631.7039   2.318851   0.170355    540.770    565.2904   2.5678     6174.420   
5881.165   10.80359   8.500000   45.6045    628.371    629.2762   2.213489   0.136672    490.164    538.4277   2.9766     6158.255   
5881.013   10.95738   8.500000   38.9341    701.337    625.4070   2.120700   0.109622    453.632    529.1691   3.9859     6132.635   
5880.860   10.94274   8.500000   31.8458    756.923    622.1237   2.059386   0.090030    432.533    526.5300   4.9873     6079.564   
5880.708   10.94274   8.500000   27.3815    781.006    621.0522   2.027143   0.082348    415.731    526.1681   5.7858     6082.615   
5880.556   10.94274   8.500000   27.9780    792.960    622.2902   2.016330   0.080957    403.958    523.4375   6.2360     6045.100   
5880.403   10.95738   8.500000   28.7198    793.460    625.3875   2.017125   0.084936    399.334    514.4648   6.1698     6066.145   
5880.251   11.10386   8.500000   29.2359    787.136    626.1176   2.027021   0.087499    398.907    502.0103   5.6092     6115.859   
5880.099   11.04527   8.500000   31.8009    770.204    628.7139   2.047047   0.095264    404.420    491.4708   4.8836     6138.734   
5879.946   10.86950   8.500000   34.4252    737.861    627.3533   2.082143   0.102044    415.140    483.7198   4.1334     6187.535   
5879.793   11.47005   8.500000   36.1792    683.229    623.0447   2.137233   0.111721    427.743    481.1118   3.1776     6203.699   
5879.641   11.61652   8.500000   39.0536    611.049    616.1423   2.213451   0.124827    438.293    482.5242   2.7031     6232.064   
5879.488   11.29428   8.500000   42.4994    536.846    610.0168   2.298877   0.142439    443.599    484.2981   2.6790     6175.029   
5879.336   10.97203   8.500000   44.3589    481.326    604.7457   2.373453   0.157081    443.105    486.2069   2.8671     6108.234   
5879.184   10.84313   8.500000   43.3311    450.965    602.8796   2.420850   0.167547    442.673    492.8510   3.1823     6102.744   
5879.031   10.85485   8.500000   39.1164    441.722    601.1393   2.440639   0.169295    450.404    511.0782   3.5087     6155.204   
5878.879   10.85485   8.500000   33.4526    441.615    601.4139   2.443521   0.169721    474.840    546.0895   3.6638     6209.189   
5878.727   10.79626   8.500000   30.4095    444.892    602.5015   2.442308   0.169737    524.824    595.4601   3.3982     6265.615   
5878.574   10.50038   8.500000   29.8138    438.897    596.3086   2.448225   0.163909    594.561    645.8687   2.6698     6299.774   
5878.422   9.27291    8.500000   30.7491    426.054    595.6061   2.455990   0.168868    669.810    682.6146   2.6525     6322.345   
5878.270   9.08250    8.500000   31.9133    432.384    596.2443   2.449561   0.166807    738.124    698.1592   1.9390     6288.795   
5878.117   9.76214    8.500000   34.8323    440.745    586.8602   2.428209   0.149869    789.041    700.5809   1.1097     6190.584   
5877.965   9.03855    8.500000   38.3908    433.188    562.9764   2.413795   0.118988    823.956    701.9198   1.1164     6017.649   
5877.812   8.77490    8.500000   40.7913    404.007    533.0718   2.425307   0.087814    845.101    708.4362   1.1010     6020.395   
5877.660   8.76025    8.500000   40.8477    356.648    500.8896   2.476383   0.061266    856.229    720.0432   1.1267     5997.824   
5877.508   8.74560    8.500000   39.7342    308.827    492.7340   2.546807   0.076467    857.392    736.5894   1.2488     6054.555   
5877.355   8.76025    8.500000   38.0226    296.057    500.3651   2.592994   0.097607    854.748    750.4434   1.3979     6102.135   
5877.203   8.73096    8.500000   37.2285    299.815    502.1943   2.595616   0.098102    854.734    764.8685   1.5396     6151.239   
5877.050   8.90672    8.500000   37.6566    302.097    490.7799   2.582862   0.077586    854.077    768.8776   1.5094     6181.435   
5876.897   9.02391    8.500000   37.1606    303.204    493.4074   2.573968   0.081268    854.511    764.8167   1.4106     6204.005   
5876.745   8.87743    8.500000   37.2695    317.604    509.4807   2.565157   0.098488    860.191    756.7069   1.3665     6160.694   
5876.593   8.86278    8.500000   38.0070    331.540    519.8291   2.550734   0.106525    871.937    753.9603   1.2511     6060.044   
5876.440   8.81884    8.500000   40.2295    331.233    510.4576   2.537449   0.091676    887.275    756.5806   1.1689     6047.845   
5876.288   8.77490    8.500000   43.2026    310.838    476.0239   2.533438   0.046656    904.871    762.9138   1.1158     6062.484   
5876.136   8.76025    8.500000   46.4065    276.682    432.5258   2.552014   -0.009279   912.651    765.6204   1.0870     6038.084   
5875.983   8.71631    8.500000   47.2312    244.078    410.3075   2.591836   -0.027807   913.237    766.7395   1.1159     6056.080   
5875.831   8.69434    8.500000   47.5281    230.926    409.5817   2.627259   -0.018202   915.235    775.8636   1.1599     6043.270   
5875.679   8.70166    8.500000   46.8208    229.972    410.3169   2.642834   -0.015893   934.552    793.7533   1.1449     6053.335   
5875.526   8.68701    8.500000   46.5309    233.424    419.6655   2.647617   -0.000252   974.566    811.9696   1.0531     6075.600   
5875.374   8.70166    8.500000   48.8797    246.571    442.8588   2.645597   0.033256    990.272    805.7839   0.9517     6076.515   
5875.222   8.68701    8.500000   51.9008    268.925    471.5040   2.630493   0.067714    962.950    786.8822   0.9904     6106.404   
5875.069   8.73095    8.500000   52.4652    292.429    492.8801   2.604790   0.087614    895.781    758.2853   1.2127     6089.935   
5874.917   8.73095    8.500000   50.4950    307.553    499.2731   2.580243   0.088189    808.502    730.8756   1.6558     6069.194   
5874.765   8.72729    8.500000   47.9817    314.368    502.1910   2.567195   0.088624    737.089    708.9579   2.1389     6157.035   
5874.612   8.71630    8.500000   46.2255    321.662    514.4642   2.565359   0.103996    703.495    687.0603   2.4034     6171.064   
5874.459   8.73095    8.500000   46.0665    339.152    542.7562   2.562382   0.137659    680.593    661.0079   2.4067     6104.575   
5874.307   8.71630    8.500000   45.4074    368.121    574.8372   2.552349   0.168740    668.008    647.2953   2.3876     6122.875   
5874.154   8.74560    8.500000   43.7043    390.711    600.2456   2.531640   0.192587    669.192    649.1041   2.3920     6138.734   
5874.002   9.02390    8.500000   41.4513    423.443    617.2518   2.484299   0.199599    675.816    660.4664   2.2566     6067.975   
5873.850   9.09714    8.500000   39.4432    485.319    626.2672   2.394113   0.184331    685.778    669.6504   2.1784     6082.310   
5873.697   9.80022    8.500000   36.6979    575.923    628.5349   2.273385   0.153114    694.448    666.8165   1.6700     6120.435   
5873.545   10.31289   8.500000   32.8832    673.065    624.4288   2.153370   0.116549    696.541    656.6823   1.2816     6189.060   
5873.393   10.38173   8.500000   28.0098    750.998    617.7566   2.066670   0.085779    698.996    646.7292   1.1318     6220.475   
5873.240   10.43007   8.500000   25.8271    776.947    614.1792   2.030284   0.074192    699.248    642.0037   1.0720     6245.484   
5873.088   10.43007   8.500000   26.4754    769.187    618.9519   2.029090   0.082595    688.357    639.5062   1.1317     6239.385   
5872.936   10.43007   8.500000   29.3064    772.312    624.0616   2.029048   0.088579    666.593    630.1726   1.2653     6157.645   
5872.783   10.43007   8.500000   32.0815    801.275    630.5696   2.014044   0.089798    636.968    615.8027   1.4522     6089.935   
5872.631   10.81090   8.500000   33.8404    834.100    635.8236   1.996226   0.088632    610.164    606.4789   1.6231     6143.615   
5872.479   11.45539   8.500000   32.7323    846.684    641.9612   1.994951   0.093579    595.933    606.8627   1.6875     6107.624   
5872.326   11.42610   8.500000   31.6223    824.662    646.3879   2.019519   0.104524    596.310    614.1892   1.8029     6112.505   
5872.174   11.27962   8.500000   30.9953    779.146    650.5171   2.059101   0.121133    604.080    620.2174   1.8134     6092.375   
5872.021   11.20638   8.500000   31.0457    741.832    648.2163   2.091211   0.128010    612.744    620.0284   1.6929     6133.244   
5871.868   11.23568   8.500000   29.9583    731.599    646.2317   2.103718   0.128251    620.221    613.3361   1.5208     6212.544   
5871.716   11.20638   8.500000   29.2203    730.686    642.4320   2.107374   0.123627    622.444    608.1986   1.4248     6254.635   
5871.563   11.09360   8.500000   28.5360    721.202    643.2714   2.111575   0.127317    621.891    608.1987   1.4256     6285.135   
5871.411   10.31289   8.500000   28.7012    722.499    644.7565   2.116037   0.128864    626.107    613.0604   1.5920     6307.095   
5871.259   10.26894   8.500000   28.4970    721.132    646.8049   2.115788   0.131864    635.993    620.1156   1.6039     6337.595   
5871.106   11.30892   8.500000   27.9393    727.066    645.4508   2.113371   0.128495    645.592    630.8566   1.3550     6381.515   
5870.954   11.00132   8.500000   25.7511    726.615    645.5020   2.113462   0.128684    657.834    638.8427   1.3876     6422.995   
5870.802   11.23861   8.500000   24.3768    719.417    645.3204   2.124793   0.130440    664.533    642.5035   1.2937     6460.204   
5870.649   11.16244   8.500000   24.0551    697.094    648.0245   2.143288   0.140196    666.358    639.6777   1.2587     6466.305   
5870.497   11.16244   8.500000   24.0992    687.934    650.2937   2.160506   0.145728    663.855    633.3621   1.2127     6135.685   
5870.345   11.14779   8.500000   23.6364    677.218    650.5236   2.167611   0.149157    658.515    625.8857   1.1899     6038.694   
5870.192   11.13315   8.500000   23.1368    680.709    647.2469   2.165678   0.143954    653.731    621.6792   1.1905     6026.495   
5870.040   11.10385   8.500000   21.5497    686.493    647.6477   2.163886   0.142777    654.232    623.3385   1.1980     5954.515   
5869.888   11.08920   8.500000   20.4414    677.362    648.6497   2.176176   0.146729    666.228    633.0149   1.1487     6005.755   
5869.735   11.46272   8.500000   20.5649    651.883    649.7053   2.205591   0.155735    693.673    644.7084   0.9721     6092.680   
5869.583   11.19174   8.500000   21.0853    615.652    648.5814   2.244931   0.165731    719.065    658.3879   0.9140     6138.124   
5869.431   10.60584   8.500000   21.0669    580.245    643.5826   2.279472   0.171172    733.653    666.6902   0.8992     6177.164   
5869.278   10.16641   8.500000   20.9552    562.089    636.7382   2.294635   0.168688    733.282    663.7139   1.0658     6200.955   
5869.125   10.16641   8.500000   20.8638    566.574    632.6666   2.288678   0.161799    718.874    657.9965   1.1216     6214.069   
5868.973   10.17739   8.500000   21.4043    577.384    629.6174   2.267916   0.154029    704.861    653.8527   1.1833     6211.935   
5868.820   10.37148   8.500000   21.7378    601.119    628.5504   2.237121   0.144578    698.467    647.4064   1.1376     6141.479   
5868.668   10.45936   8.500000   21.2437    635.208    631.9578   2.200546   0.138024    688.197    640.8549   1.1259     6134.159   
5868.516   10.47401   8.500000   19.8915    670.411    636.7753   2.169737   0.133522    673.922    630.6893   1.1580     6113.725   
5868.363   10.47401   8.500000   18.2570    689.473    643.1249   2.160529   0.136120    661.351    622.3627   1.1932     6050.895   
5868.211   10.70837   8.500000   17.5858    673.684    648.7424   2.184131   0.147935    660.811    623.5038   1.1821     6082.310   
5868.059   10.82555   8.500000   17.9834    631.072    653.9972   2.233284   0.167660    674.297    630.5710   1.1070     6130.194   
5867.906   10.73766   8.500000   19.5765    590.463    658.6405   2.283048   0.186796    695.036    641.1340   1.0298     6188.755   
5867.754   10.69372   8.500000   22.2587    567.699    655.9689   2.312113   0.191294    713.416    648.3795   0.9363     6221.694   
5867.602   10.64978   8.500000   26.2675    560.040    649.4290   2.313979   0.185728    722.761    647.7206   0.8631     6199.430   
