~VERSION_INFORMATION
DLM  SPACE :ColumnDataSectionDelimiterCharacter
PROD  Schlumberger :LAS_Producer
PROG  DLIS_to_ASCII 2.3 :LAS_Program_name_and_version
CREA.  2019-Aug-19 15:17 :LAS_Creation_date_and_time_{YYYY-MMM-DD hh:mm}
SOURCE  1API_0001__PR_1API_0001__PR.dlis :DLIS_File_Name
DLIS_CREA  2019-Aug-19 15:16 :DLIS_Creation_date_and_time_{YYYY-MMM-DD hh:mm}
#-----------------------------------------------------------------------------
~WELL_INFORMATION
NULL  -999.250000  :NULL_VALUE
COMP   :COMPANY
WELL   :WELL
FLD   :FIELD
LOC   :LOCATION
CTRY   :COUNTRY
DATE   :LOG_DATE
SRVC  Schlumberger :SERVICE COMPANY
LATI .DEG  :LATITUDE
LONG DEG  :LONGITUDE
GDAT   :GeoDetic Datum
~CURVE_INFORMATION
DEPT M DEPTH_(BOREHOLE)
DEPT M ----
CAL2 IN ----
RB ---- ----
GR ---- ----
CALI IN ----
#-----------------------------------------------------------------------------
M M IN ---- ---- IN
DEPT DEPT CAL2 RB GR CALI
~Ascii
3915.6132 3915.6132 9.2000 24.0000 91.5333 9.8400
3915.4608 3915.4608 9.2000 24.0000 88.3312 9.8400
3915.3084 3915.3084 9.2000 18.0000 85.9000 9.8400
3915.1560 3915.1560 9.2000 12.0000 85.6000 9.8700
3915.0036 3915.0036 9.1700 12.0000 84.4000 9.9426
3914.8512 3914.8512 9.1061 12.0000 82.2000 9.8400
3914.6988 3914.6988 8.9800 12.0000 72.4000 9.7700
3914.5464 3914.5464 8.9114 12.0000 57.8339 10.2945
3914.3940 3914.3940 8.8200 17.2088 43.5000 11.0142
3914.2416 3914.2416 8.8028 24.0000 30.0000 11.4928
3914.0892 3914.0892 8.7500 28.0000 23.1103 11.2316
3913.9368 3913.9368 8.6900 32.0000 20.5643 10.1971
3913.7844 3913.7844 8.7108 35.5354 22.3239 9.8626
3913.6320 3913.6320 8.7800 30.0000 24.9423 9.4200
3913.4796 3913.4796 8.7800 26.0000 31.4779 9.7023
3913.3272 3913.3272 8.7241 26.0000 42.5000 10.4559
3913.1748 3913.1748 8.7200 22.0000 55.5000 10.1800
3913.0224 3913.0224 8.7200 24.0000 65.4000 11.2595
3912.8700 3912.8700 8.7500 26.0000 63.9000 10.3700
3912.7176 3912.7176 8.7500 28.0000 51.9038 10.3346
3912.5652 3912.5652 8.8148 30.0000 40.8000 9.7505
3912.4128 3912.4128 8.8054 26.0000 28.6000 9.1154
3912.2604 3912.2604 8.7500 30.0000 20.7150 8.9700
3912.1080 3912.1080 8.5362 30.0000 16.6092 8.7062
3911.9556 3911.9556 8.4200 30.0000 12.3000 8.5500
3911.8032 3911.8032 8.4200 30.8093 10.5000 8.5100
3911.6508 3911.6508 8.4200 26.0000 9.9000 8.5100
3911.4984 3911.4984 8.4200 26.0000 9.8000 8.4700
3911.3460 3911.3460 8.3800 24.0000 10.2000 8.4700
3911.1936 3911.1936 8.3800 24.0000 10.4000 8.4700
3911.0412 3911.0412 8.3500 24.0000 10.7000 8.5100
3910.8888 3910.8888 8.3500 28.0000 10.0726 8.5100
3910.7364 3910.7364 8.3500 32.0000 10.3714 8.5100
3910.5840 3910.5840 8.3800 32.0000 9.7000 8.5100
3910.4316 3910.4316 8.4200 36.0000 10.1000 8.5100
3910.2792 3910.2792 8.4300 36.0000 13.9000 8.5900
3910.1268 3910.1268 8.7200 38.0000 22.9000 8.8563
3909.9744 3909.9744 8.9600 38.0000 36.1000 9.1514
3909.8220 3909.8220 9.3962 41.0000 53.7000 9.7893
3909.6696 3909.6696 9.7700 41.0000 65.4000 11.1800
3909.5172 3909.5172 9.7700 41.0000 65.5000 11.1800
3909.3648 3909.3648 9.7700 41.0000 58.4000 11.2300
3909.2124 3909.2124 9.6750 41.0000 51.4498 11.3250
3909.0600 3909.0601 9.0800 34.0000 52.7000 10.2400
3908.9076 3908.9076 9.0700 34.0000 64.5000 9.3100
3908.7552 3908.7552 9.2000 38.0000 79.1000 9.2800
3908.6028 3908.6028 9.2300 38.0000 88.1000 9.2700
3908.4504 3908.4504 9.2300 41.0000 87.5000 9.2700
3908.2980 3908.2980 9.2300 41.0000 85.6439 9.2700
3908.1456 3908.1456 9.2300 39.0000 81.2000 9.2700
3907.9932 3907.9932 9.2300 37.1779 75.8000 9.3100
3907.8408 3907.8408 9.2300 36.0000 73.5000 9.3400
3907.6884 3907.6884 9.2300 36.0000 69.8000 9.3400
3907.5360 3907.5360 9.2300 39.0000 65.2000 9.3400
3907.3836 3907.3836 9.2300 39.0000 62.0000 9.3400
3907.2312 3907.2312 9.2000 42.0000 60.1000 9.3100
3907.0788 3907.0788 9.2000 39.7853 55.9000 9.3100
3906.9264 3906.9264 9.2000 39.0000 58.6547 9.3239
3906.7740 3906.7740 9.4400 33.0000 63.3924 10.0500
3906.6216 3906.6216 9.4400 28.0000 68.9000 10.0400
3906.4692 3906.4692 9.4100 28.0000 76.9000 9.8981
3906.3168 3906.3168 9.3838 24.0000 78.9000 9.9800
3906.1644 3906.1644 9.3300 30.0000 73.0215 10.8314
3906.0120 3906.0120 9.2900 31.0000 61.2225 12.4700
3905.8596 3905.8596 9.2900 28.0000 46.3083 12.4700
3905.7072 3905.7072 9.2900 28.0000 32.7000 12.4700
3905.5548 3905.5548 9.2900 28.0000 22.9461 12.4700
3905.4024 3905.4024 9.2900 26.0000 16.7325 12.4500
3905.2500 3905.2500 9.2300 22.0000 14.3000 11.1200
3905.0976 3905.0976 8.8549 22.0000 12.2000 9.8758
3904.9452 3904.9452 8.8200 16.0000 11.1070 9.2007
3904.7928 3904.7928 8.8500 15.0000 10.2000 9.2300
3904.6404 3904.6404 8.8500 10.0000 9.6000 9.2500
3904.4880 3904.4880 8.8500 14.0000 10.1000 9.2400
3904.3356 3904.3356 8.8500 17.0000 9.9131 9.2300
3904.1832 3904.1832 8.8500 17.0000 9.9000 9.2300
3904.0308 3904.0308 8.8600 12.0000 9.9108 9.2300
3903.8784 3903.8784 8.7870 17.0000 9.7696 9.2000
3903.7260 3903.7260 8.7591 17.0000 9.3000 9.2000
3903.5736 3903.5736 8.7641 12.0000 9.5000 9.1270
3903.4212 3903.4212 8.5776 12.0000 9.9000 8.9000
3903.2688 3903.2688 8.8800 4.0000 11.4000 9.1425
3903.1164 3903.1164 8.8800 0.0000 11.8619 9.1600
3902.9640 3902.9640 8.8500 0.0000 10.8000 9.1600
3902.8116 3902.8116 8.8800 0.0000 9.6000 9.1600
3902.6592 3902.6592 8.8800 0.0000 9.0000 9.1620
3902.5068 3902.5068 8.8636 0.0000 8.1000 9.2400
3902.3544 3902.3544 8.8300 0.0000 9.1000 9.3712
3902.2020 3902.2020 8.8800 4.0000 10.5000 9.4000
3902.0496 3902.0496 8.7296 8.0000 11.1000 9.2196
3901.8972 3901.8972 8.5200 8.0000 13.3660 8.9400
3901.7448 3901.7448 8.7713 8.0000 15.8000 9.2619
3901.5924 3901.5924 8.9100 12.0000 16.6000 9.5252
3901.4400 3901.4399 8.8800 12.0000 16.9000 9.5900
3901.2876 3901.2876 8.8800 12.0000 15.6000 9.6800
3901.1352 3901.1353 8.8700 12.0000 13.3000 10.0800
3900.9828 3900.9828 8.8200 12.0000 12.2000 10.3258
3900.8304 3900.8304 8.8500 17.0000 12.5000 10.3993
3900.6780 3900.6780 8.8200 17.0000 12.6000 10.4900
3900.5256 3900.5256 8.8200 21.0000 12.7870 10.7700
3900.3732 3900.3732 8.7800 25.2627 13.5000 12.1700
3900.2208 3900.2208 8.7800 26.0000 13.4240 11.6212
3900.0684 3900.0684 8.7800 30.0000 12.9000 11.1271
3899.9160 3899.9160 8.7800 28.0000 13.7000 10.8120
3899.7636 3899.7636 8.7500 26.0000 13.1000 10.1369
3899.6112 3899.6112 8.6012 23.0000 12.6000 9.6312
3899.4588 3899.4588 8.6524 23.0000 12.4000 9.5076
3899.3064 3899.3064 8.7300 19.0000 10.9000 9.3600
3899.1540 3899.1540 8.7500 15.0000 10.5000 9.3400
3899.0016 3899.0016 8.7500 15.0000 10.7000 9.3000
3898.8492 3898.8492 8.7018 15.0000 12.2000 9.2000
3898.6968 3898.6968 8.7137 17.0000 15.6000 9.2000
3898.5444 3898.5444 8.6500 16.7862 18.6000 9.2000
3898.3920 3898.3920 8.5438 15.0000 18.1000 9.0276
3898.2396 3898.2396 8.4200 15.0000 16.2646 8.6588
3898.0872 3898.0872 8.4000 14.0000 12.5293 8.5900
3897.9348 3897.9348 8.4200 14.0000 9.0947 8.5900
3897.7824 3897.7824 8.3900 12.0000 9.3000 8.5900
3897.6300 3897.6300 8.4200 11.0000 9.8000 8.5500
3897.4776 3897.4776 8.4200 11.4875 10.1000 8.5500
3897.3252 3897.3252 8.4200 11.0000 10.3000 8.5500
3897.1728 3897.1728 8.4200 12.0000 10.0000 8.5500
3897.0204 3897.0204 8.4400 14.7662 10.9000 8.5200
3896.8680 3896.8680 8.5200 12.0000 12.7434 8.7187
3896.7156 3896.7156 8.5500 11.0000 13.3141 9.0100
3896.5632 3896.5632 8.4900 11.0000 13.2000 8.7964
3896.4108 3896.4108 8.4900 11.0000 11.5000 8.6700
3896.2584 3896.2584 8.4900 11.0000 10.2000 8.6472
3896.1060 3896.1060 8.4900 11.0000 9.9000 8.5640
3895.9536 3895.9536 8.4900 11.0000 9.9000 8.4300
3895.8012 3895.8012 8.4900 11.0000 9.9000 8.4300
3895.6488 3895.6488 8.4900 11.0000 9.7000 8.4300
3895.4964 3895.4964 8.5200 11.0000 9.1000 8.4300
3895.3440 3895.3440 8.5200 11.0000 9.5000 8.4300
3895.1916 3895.1916 8.5500 11.0000 10.9321 8.4300
3895.0392 3895.0392 8.5500 11.0000 12.0000 8.5900
3894.8868 3894.8868 8.5662 14.0000 12.3000 8.5900
3894.7344 3894.7344 8.5500 14.0000 11.7905 8.6300
3894.5820 3894.5820 8.5500 14.0000 10.9000 8.6600
3894.4296 3894.4296 8.5411 11.0000 10.6000 8.6700
3894.2772 3894.2772 8.5300 11.0000 10.0000 8.7000
3894.1248 3894.1248 8.5500 11.0000 9.8082 8.7400
3893.9724 3893.9724 8.5500 11.0000 10.5000 8.7545
3893.8200 3893.8200 8.5500 11.0000 9.7000 8.7400
3893.6676 3893.6676 8.5200 11.0000 10.9000 8.7400
3893.5152 3893.5152 8.4500 11.0000 10.9000 8.7400
3893.3628 3893.3628 8.4200 11.0000 10.7000 8.7400
3893.2104 3893.2104 8.4200 11.0000 10.8000 8.8600
3893.0580 3893.0580 8.4200 11.0000 10.9000 8.9400
3892.9056 3892.9056 8.4500 11.0000 11.5848 8.9315
3892.7532 3892.7532 8.4200 14.0000 12.0000 8.8600
3892.6008 3892.6008 8.4300 14.0000 11.5288 8.8200
3892.4484 3892.4484 8.4500 14.0000 11.4666 8.7800
3892.2960 3892.2960 8.4200 14.0000 10.8000 8.8600
3892.1436 3892.1436 8.4800 14.0000 10.2000 8.8600
3891.9912 3891.9912 8.4900 14.0000 9.6000 8.9400
3891.8388 3891.8388 8.4900 14.0000 9.7428 8.9700
3891.6864 3891.6864 8.4900 14.0000 10.5000 8.9700
3891.5340 3891.5340 8.4500 14.0000 11.2000 8.9700
3891.3816 3891.3816 8.4500 14.0000 11.8000 9.0665
3891.2292 3891.2292 8.4900 14.0000 11.8000 9.3400
3891.0768 3891.0768 8.4500 14.0000 11.7000 9.4767
3890.9244 3890.9244 8.4200 14.0000 11.1000 9.7817
3890.7720 3890.7720 8.4200 11.0000 10.2000 10.0159
3890.6196 3890.6196 8.3600 11.0000 9.7904 10.2410
3890.4672 3890.4672 8.3500 11.0000 10.3000 10.2944
3890.3148 3890.3148 8.3800 7.0000 10.8000 10.1400
3890.1624 3890.1624 8.3500 7.0000 11.5000 10.1754
3890.0100 3890.0100 8.3500 7.0000 11.3000 10.4096
3889.8576 3889.8576 8.3200 7.0000 10.4000 10.4100
3889.7052 3889.7052 8.3002 7.0000 10.2000 10.4100
3889.5528 3889.5528 8.3200 7.0000 9.9000 10.4300
3889.4004 3889.4004 8.2900 7.0000 10.3898 10.1010
3889.2480 3889.2480 8.2900 3.0000 10.9000 9.8259
3889.0956 3889.0956 8.2800 3.0000 11.3000 9.6216
3888.9432 3888.9432 8.2800 3.0000 11.2000 9.6733
3888.7908 3888.7908 8.2800 7.0000 10.7000 9.7800
3888.6384 3888.6384 8.2800 7.0000 10.3000 9.6368
3888.4860 3888.4860 8.2800 7.0000 9.7000 9.4900
3888.3336 3888.3336 8.2800 10.0000 10.2279 9.5028
3888.1812 3888.1812 8.2800 7.0000 10.9000 9.9379
3888.0288 3888.0288 8.2800 7.0000 10.8000 10.4820
3887.8764 3887.8764 8.2800 7.0000 11.1000 10.7200
3887.7240 3887.7240 8.2500 7.0000 10.8796 10.6600
3887.5716 3887.5716 8.2800 3.0000 11.1000 10.6600
3887.4192 3887.4192 8.2500 3.0000 11.2852 10.2370
3887.2668 3887.2668 8.2500 3.0000 11.4341 9.8200
3887.1144 3887.1144 8.2100 3.0000 12.6000 9.7900
3886.9620 3886.9620 8.2100 3.0000 12.8582 9.7000
3886.8096 3886.8096 8.2500 7.0000 13.2000 9.6600
3886.6572 3886.6572 8.2100 7.0000 13.3000 9.5900
3886.5048 3886.5048 8.2100 10.0000 11.7000 9.5600
3886.3524 3886.3524 8.2500 10.4715 11.0528 9.5700
3886.2000 3886.2000 8.2500 10.0000 10.7945 9.8700
3886.0476 3886.0476 8.2800 14.0000 10.6000 9.7177
3885.8952 3885.8952 8.2800 14.0000 10.4000 9.5700
3885.7428 3885.7428 8.2800 14.0000 10.4137 9.5200
3885.5904 3885.5904 8.2800 14.0000 10.1000 9.7400
3885.4380 3885.4380 8.2800 14.0000 9.7000 9.8400
3885.2856 3885.2856 8.2800 14.0000 9.4000 9.8109
3885.1332 3885.1332 8.3300 18.0000 9.0679 9.7368
3884.9808 3884.9808 8.3500 18.0000 9.2000 9.6300
3884.8284 3884.8284 8.3500 18.0000 9.2000 9.5569
3884.6760 3884.6760 8.3500 18.0000 9.6000 9.4500
3884.5236 3884.5236 8.3500 21.0000 10.4267 9.3400
3884.3712 3884.3712 8.3500 21.0000 10.0222 9.2300
3884.2188 3884.2188 8.3500 21.0000 10.4000 9.1700
3884.0664 3884.0664 8.3500 18.0000 10.4000 9.1000
3883.9140 3883.9140 8.3500 18.0000 10.8000 9.0279
3883.7616 3883.7616 8.3500 18.0000 12.1317 8.9700
3883.6092 3883.6092 8.3500 21.0000 12.2000 8.9400
3883.4568 3883.4568 8.2800 21.0000 12.0000 8.9000
3883.3044 3883.3044 8.2800 17.0000 10.8000 8.7800
3883.1520 3883.1520 8.3300 17.0000 10.3000 8.8314
3882.9996 3882.9996 8.3392 17.0000 10.1000 9.1592
3882.8472 3882.8472 8.3200 14.0000 10.4000 9.0900
3882.6948 3882.6948 8.2900 14.0000 11.2000 9.0100
3882.5424 3882.5424 8.2800 14.0000 10.3484 9.0100
3882.3900 3882.3900 8.2800 14.0000 9.8000 9.0500
3882.2376 3882.2376 8.2800 14.0000 8.8000 9.0100
3882.0852 3882.0852 8.2800 10.0000 8.8000 9.0000
3881.9328 3881.9328 8.2900 10.0000 8.8000 8.9700
3881.7804 3881.7804 8.3400 10.0000 9.1000 9.0900
3881.6280 3881.6280 8.3500 7.0000 9.3000 9.1600
3881.4756 3881.4756 8.3500 7.0000 9.7897 9.2000
3881.3232 3881.3232 8.3500 7.0000 10.7000 9.2000
3881.1708 3881.1708 8.3500 3.0000 10.8820 9.1882
3881.0184 3881.0184 8.3500 7.0000 11.3000 9.3400
3880.8660 3880.8660 8.3200 7.0000 10.9117 9.3100
3880.7136 3880.7136 8.3000 7.0000 10.7509 9.3100
3880.5612 3880.5612 8.3200 6.6169 10.9000 9.3100
3880.4088 3880.4088 8.3500 7.0000 10.7000 9.4300
3880.2564 3880.2564 8.3200 7.0000 10.7000 9.4900
3880.1040 3880.1040 8.3400 6.0000 10.3000 9.2990
3879.9516 3879.9516 8.3500 6.0000 10.5000 9.1600
3879.7992 3879.7992 8.3500 6.0000 11.0000 9.1600
3879.6468 3879.6468 8.3200 7.0000 11.5365 9.1600
3879.4944 3879.4944 8.3143 7.0000 11.7000 9.1600
3879.3420 3879.3420 8.3400 10.0000 11.5000 9.1500
3879.1896 3879.1896 8.3500 10.0000 10.6000 9.3600
3879.0372 3879.0372 8.3500 10.0000 10.3000 9.2847
3878.8848 3878.8848 8.3500 10.0000 10.4000 9.1300
3878.7324 3878.7324 8.3800 10.0000 10.8000 9.2150
3878.5800 3878.5800 8.3801 10.0000 11.5000 9.3400
3878.4276 3878.4276 8.4200 10.0000 11.7428 9.4300
3878.2752 3878.2752 8.4200 10.0000 12.2939 9.5106
3878.1228 3878.1228 8.3800 14.0000 11.8549 9.4300
3877.9704 3877.9704 8.3800 14.0000 11.2875 9.3400
3877.8180 3877.8180 8.3600 14.0000 10.7626 9.3100
3877.6656 3877.6656 8.3500 14.0000 10.1000 9.3100
3877.5132 3877.5132 8.3400 14.0000 10.4000 9.3000
3877.3608 3877.3608 8.3281 14.0000 10.8000 9.2000
3877.2084 3877.2084 8.3500 14.0000 11.0000 9.2000
3877.0560 3877.0560 8.3200 14.0000 10.6000 9.3576
3876.9036 3876.9036 8.3500 14.0000 10.8000 9.4076
3876.7512 3876.7512 8.3500 17.0000 10.9000 9.3300
3876.5988 3876.5988 8.3500 20.0000 11.2758 9.4124
3876.4464 3876.4464 8.3500 20.0000 11.7000 9.5600
3876.2940 3876.2940 8.2900 20.0000 11.2622 9.6519
3876.1416 3876.1416 8.3164 18.0000 11.1000 9.7000
3875.9892 3875.9892 8.3100 14.0000 10.8112 9.6600
3875.8368 3875.8368 8.3200 14.0000 10.8000 9.7262
3875.6844 3875.6844 8.3512 14.0000 11.1000 9.8612
3875.5320 3875.5320 8.4455 18.0000 11.3000 9.9800
3875.3796 3875.3796 8.4394 18.0000 11.7000 10.0100
3875.2272 3875.2272 8.4200 19.0000 11.8431 10.0500
3875.0748 3875.0748 8.4200 23.0000 12.2000 10.2098
3874.9224 3874.9224 8.5198 26.0000 11.8000 10.4849
3874.7700 3874.7700 8.8100 26.0000 11.5000 10.5700
3874.6176 3874.6176 8.6453 26.0000 11.6000 10.4653
3874.4652 3874.4652 8.4900 26.0000 11.0000 10.3500
3874.3128 3874.3128 8.4200 26.0000 11.2000 10.2400
3874.1604 3874.1604 8.4200 26.0000 11.3000 10.2400
3874.0080 3874.0080 8.4900 26.0000 10.3000 10.3036
3873.8556 3873.8556 8.4600 26.0000 9.8000 10.3400
3873.7032 3873.7032 8.4500 29.0000 9.8000 10.3400
3873.5508 3873.5508 8.4200 31.0000 10.0796 10.3700
3873.3984 3873.3984 8.4800 31.0000 10.7000 10.3400
3873.2460 3873.2460 8.4500 31.0000 11.4872 10.3700
3873.0936 3873.0936 8.4200 29.0000 11.7000 10.4100
3872.9412 3872.9412 8.4200 29.0000 11.9000 10.4400
3872.7888 3872.7888 8.4200 31.0000 11.6000 10.4700
3872.6364 3872.6364 8.4200 30.3347 11.4333 10.4833
3872.4840 3872.4840 8.4200 31.0000 11.9000 10.5000
3872.3316 3872.3316 8.4200 31.0000 11.0000 10.5700
3872.1792 3872.1792 8.5100 34.0000 10.6000 10.5900
3872.0268 3872.0268 8.5900 34.0000 10.9000 10.6900
3871.8744 3871.8744 8.6500 36.0000 15.5000 10.9100
3871.7220 3871.7220 8.9015 36.0000 26.1228 11.2015
3871.5696 3871.5696 9.2005 39.0000 42.3000 11.5605
3871.4172 3871.4172 9.2300 39.0000 58.2574 11.6500
3871.2648 3871.2648 9.2300 39.0000 66.3000 11.6500
3871.1124 3871.1124 9.2600 37.0000 69.8000 11.6000
3870.9600 3870.9600 9.3100 37.0000 68.0000 11.6200
3870.8076 3870.8076 9.3800 37.0000 64.7000 11.6200
3870.6552 3870.6552 9.3808 37.0000 62.5000 11.6100
3870.5028 3870.5028 9.3800 37.0000 59.6000 11.5857
3870.3504 3870.3504 9.4100 37.0000 58.4000 11.4500
3870.1980 3870.1980 9.4400 35.0000 60.7000 11.4500
3870.0456 3870.0456 9.4400 35.0000 67.1000 11.3900
3869.8932 3869.8932 9.4900 35.0000 72.0000 11.3934
3869.7408 3869.7408 9.5600 37.0000 73.7000 12.4978
3869.5884 3869.5884 9.5600 34.0000 72.9000 12.6300
3869.4360 3869.4360 9.6200 34.0000 71.7000 12.8181
3869.2836 3869.2836 9.5978 34.0000 72.0437 13.0022
3869.1312 3869.1312 9.5600 35.0000 72.1270 12.6702
3868.9788 3868.9788 9.5600 33.0000 69.8000 11.1800
3868.8264 3868.8264 9.6500 35.0000 67.4000 11.1166
3868.6740 3868.6740 9.6800 35.0000 64.5176 11.0300
3868.5216 3868.5216 9.7400 32.0000 62.6000 11.0000
3868.3692 3868.3692 9.7700 37.0000 62.5000 11.0000
3868.2168 3868.2168 9.7960 37.0000 61.9202 11.0000
3868.0644 3868.0644 9.8000 35.0000 63.0554 11.0000
3867.9120 3867.9120 9.8657 37.0000 66.4000 11.0300
3867.7596 3867.7596 9.9300 37.0000 70.0000 11.0600
3867.6072 3867.6072 9.9755 37.0000 72.8000 11.1555
3867.4548 3867.4548 10.0300 40.0000 74.3000 11.1500
3867.3024 3867.3024 10.0300 40.0000 75.2000 11.1500
3867.1500 3867.1500 10.0300 40.0000 74.3000 11.1800
3866.9976 3866.9976 10.0600 40.0000 72.7000 11.2000
3866.8452 3866.8452 10.0900 40.0000 72.0097 11.2800
3866.6928 3866.6928 10.1200 40.0000 72.2000 11.3300
3866.5404 3866.5404 10.1400 40.0000 74.3000 11.3900
3866.3880 3866.3880 10.1634 40.0000 73.3338 11.3900
3866.2356 3866.2356 10.2000 40.0000 72.6000 11.4200
3866.0832 3866.0832 10.2000 37.0000 72.0000 11.4800
3865.9308 3865.9308 10.2300 35.0000 69.9000 11.5100
3865.7784 3865.7784 10.2300 35.0000 71.4000 11.6100
3865.6260 3865.6260 10.2500 35.0000 72.3795 11.6500
3865.4736 3865.4736 10.2500 35.0000 72.0000 11.6200
3865.3212 3865.3212 10.2800 35.0000 71.2000 11.6386
3865.1688 3865.1688 10.3100 38.0000 72.1000 11.7100
3865.0164 3865.0164 10.3100 40.0000 71.1000 11.6800
3864.8640 3864.8640 10.3400 40.0000 71.9000 11.6500
3864.7116 3864.7116 10.3400 40.0000 74.1000 11.6200
3864.5592 3864.5592 10.3400 40.0000 72.9000 11.5192
3864.4068 3864.4068 10.3400 37.0000 73.3587 11.5100
3864.2544 3864.2544 10.3600 37.0000 71.6802 11.5100
3864.1020 3864.1020 10.3600 37.0000 71.1000 11.5000
3863.9496 3863.9496 10.3600 37.0000 72.1000 11.5000
3863.7972 3863.7972 10.3600 37.0000 72.9000 11.4500
3863.6448 3863.6448 10.3600 40.0000 73.1000 11.4500
3863.4924 3863.4924 10.3600 39.0000 72.9000 11.4500
3863.3400 3863.3400 10.3600 39.0000 71.9000 11.4397
3863.1876 3863.1876 10.3600 39.0000 72.2872 11.4800
3863.0352 3863.0352 10.3600 42.0000 74.1703 11.4990
3862.8828 3862.8828 10.3600 42.0000 74.5000 11.5240
3862.7304 3862.7304 10.3600 42.0000 74.0344 11.5100
3862.5780 3862.5780 10.3400 42.0000 71.9000 11.5400
3862.4256 3862.4256 10.3400 42.0000 69.5000 11.5400
3862.2732 3862.2732 10.3100 42.0000 69.9000 11.5600
3862.1208 3862.1208 10.2800 42.0000 69.1564 11.5600
3861.9684 3861.9684 10.2600 42.0000 69.1000 11.5900
3861.8160 3861.8160 10.2500 42.4336 71.2000 11.6000
3861.6636 3861.6636 10.2300 47.0000 70.3000 11.5300
3861.5112 3861.5112 10.2300 47.0000 69.4000 11.5385
3861.3588 3861.3588 10.1800 47.0000 65.2000 11.5400
3861.2064 3861.2064 10.1400 47.0000 63.6000 11.4900
3861.0540 3861.0540 10.1100 47.0000 62.3000 11.3900
3860.9016 3860.9016 10.1100 47.0000 61.8000 11.4565
3860.7492 3860.7492 10.1100 47.0000 65.5000 11.4500
3860.5968 3860.5968 10.0900 44.0000 67.5000 11.4000
3860.4444 3860.4444 10.0600 47.0000 70.3000 11.3400
3860.2920 3860.2920 10.0600 47.0000 71.4000 11.2700
3860.1396 3860.1396 10.0300 47.0000 69.9000 11.1800
3859.9872 3859.9872 10.0300 47.0000 68.9000 11.1500
3859.8348 3859.8348 10.0300 47.0000 69.6000 11.1400
3859.6824 3859.6824 10.0300 44.0000 69.8444 11.1200
3859.5300 3859.5300 9.9700 47.0000 70.4000 11.1500
3859.3776 3859.3776 9.9200 47.0000 70.7000 10.9053
3859.2252 3859.2252 9.8300 47.0000 70.5000 10.7000
3859.0728 3859.0728 9.8000 50.0000 72.3781 10.6361
3858.9204 3858.9204 9.8000 50.0000 72.9000 10.6100
3858.7680 3858.7680 9.7700 50.0000 72.7000 10.5300
3858.6156 3858.6156 9.7400 47.0000 73.5000 10.4617
3858.4632 3858.4632 9.6800 47.0000 73.7000 10.3400
3858.3108 3858.3108 9.6800 47.0000 75.0000 10.2423
3858.1584 3858.1584 9.6500 47.0000 73.1260 10.1774
3858.0060 3858.0060 9.6223 50.0000 73.7000 10.1100
3857.8536 3857.8536 9.6200 50.0000 72.7972 10.0800
3857.7012 3857.7012 9.6200 52.0000 72.2388 10.0400
3857.5488 3857.5488 9.6200 52.0000 73.9588 9.9879
3857.3964 3857.3964 9.5900 52.0000 73.6696 9.9400
3857.2440 3857.2440 9.5787 52.0000 74.1000 9.9187
3857.0916 3857.0916 9.5600 52.0000 75.0360 9.9500
3856.9392 3856.9392 9.5600 52.0000 75.1000 9.9100
3856.7868 3856.7868 9.5300 52.0000 73.2000 9.8800
3856.6344 3856.6344 9.5000 52.0000 70.7000 9.7700
3856.4820 3856.4820 9.5000 52.0000 70.0000 9.7200
3856.3296 3856.3296 9.4700 52.0000 72.2000 9.6600
3856.1772 3856.1772 9.4700 52.0000 76.0000 9.6600
3856.0248 3856.0248 9.4700 52.0000 78.5038 9.6300
3855.8724 3855.8724 9.4700 52.0000 78.6000 9.6300
3855.7200 3855.7200 9.4400 52.0000 77.4000 9.5900
3855.5676 3855.5676 9.4400 52.0000 74.8000 9.5900
3855.4152 3855.4152 9.4400 49.0000 74.2121 9.5900
3855.2628 3855.2628 9.4262 49.0000 75.9000 9.5862
3855.1104 3855.1104 9.4100 47.0000 76.1000 9.5900
3854.9580 3854.9580 9.3200 47.0000 76.1000 9.5200
3854.8056 3854.8056 9.2919 44.0000 75.3000 9.4900
3854.6532 3854.6532 9.2600 47.0000 73.4000 9.4900
3854.5008 3854.5008 9.2900 47.0000 73.8760 9.5600
3854.3484 3854.3484 9.3200 47.0000 74.8000 9.5900
3854.1960 3854.1960 9.3200 47.0000 74.0000 9.6300
3854.0436 3854.0436 9.3800 44.0000 74.3000 9.6825
3853.8912 3853.8912 9.3900 42.0000 74.5000 9.7300
3853.7388 3853.7388 9.4100 42.0000 74.9356 9.7700
3853.5864 3853.5864 9.4100 42.0000 81.0426 9.7700
3853.4340 3853.4340 9.4100 40.0000 84.3584 9.8400
3853.2816 3853.2816 9.4100 40.0000 87.9000 9.9100
3853.1292 3853.1292 9.4100 37.0000 91.2000 9.9100
3852.9768 3852.9768 9.4100 37.0000 88.5000 9.9600
3852.8244 3852.8244 9.4100 32.0000 83.7000 10.1106
3852.6720 3852.6720 9.3943 31.0000 76.0256 10.3528
3852.5196 3852.5196 9.2600 29.0000 69.6000 9.6601
3852.3672 3852.3672 9.2400 26.0000 60.7000 9.5600
3852.2148 3852.2148 9.2300 26.0000 54.6000 9.4900
3852.0624 3852.0624 9.2153 25.5268 48.5000 9.4900
3851.9100 3851.9100 9.2300 29.0000 43.0000 9.4900
3851.7576 3851.7576 9.2344 29.0000 41.6000 9.4900
