WellName:  1API 0001  PR
Field:     PR-01
Operator:  PETROBRAS
Country:   BRA
RunNumber: 0

DEPT       GR         CALI       FFDC       NFDC       RHOB       DRHO        NPHI       FCNL       NCNL        TENS       
M          GAPI       IN         CPS        CPS        G/CC       G/CC        %LS        CPS        CPS         LB         
3625.950   94.0000    9.12000    279.400    445.5000   2.572000   -0.001000   11.25000   293.8000   438.7000    3911.000   
3625.797   89.7000    9.10000    285.600    449.9000   2.561000   0.003000    10.79000   306.1000   443.2000    3904.000   
3625.645   85.9000    9.12000    291.600    455.1000   2.553000   0.006000    10.36000   303.0000   444.3000    3917.000   
3625.493   82.6000    9.12000    297.900    457.7000   2.544000   0.006000    10.08000   319.5000   460.2000    3902.000   
3625.340   78.8000    9.10000    303.900    456.5000   2.533000   0.003000    9.84000    331.6000   458.7000    3896.000   
3625.188   74.9000    9.12000    308.200    454.3000   2.520000   -0.001000   9.50000    337.1000   479.3000    3932.000   
3625.035   71.3000    9.12000    310.500    455.4000   2.511000   -0.001000   9.13000    342.2000   474.4000    3935.000   
3624.883   68.5000    9.11000    312.500    457.7000   2.508000   0.0         8.61000    391.8000   481.4000    3974.000   
3624.730   67.5000    9.12000    313.100    455.9000   2.511000   -0.001000   7.73000    416.4000   522.6000    3966.000   
3624.578   71.8000    9.08000    308.600    449.4000   2.517000   -0.005000   6.82000    434.0000   548.4000    3951.000   
3624.426   82.3000    9.07000    300.300    441.5000   2.526000   -0.011000   6.40000    400.0000   515.2999    3913.000   
3624.273   93.8000    9.06000    291.800    437.4000   2.536000   -0.013000   7.06000    334.6000   468.0000    3918.000   
3624.121   100.3000   9.07000    284.800    438.4000   2.549000   -0.009000   8.48000    315.4000   442.2000    3931.000   
3623.969   99.4000    9.06000    279.400    442.1000   2.565000   -0.001000   10.03000   287.6000   432.9000    3941.000   
3623.816   94.0000    9.06000    276.000    445.6000   2.580000   0.003000    11.05000   284.5000   420.4000    3908.000   
3623.664   89.8000    9.06000    276.300    446.2000   2.584000   0.002000    11.40000   285.7000   422.9000    3911.000   
3623.511   90.4000    9.07000    280.700    447.7000   2.575000   0.002000    11.44000   273.9000   433.3000    3903.000   
3623.359   94.8000    9.06000    286.800    452.6000   2.563000   0.007000    11.44000   284.3000   413.5000    3885.000   
3623.207   99.3000    9.06000    291.500    457.4000   2.560000   0.014000    11.44000   279.1000   420.4000    3880.000   
3623.054   101.9000   9.06000    291.400    456.8000   2.567000   0.016000    11.42000   278.5000   416.3000    3880.000   
3622.902   104.7000   9.07000    286.500    451.6000   2.577000   0.014000    11.37000   272.4000   419.3000    3916.000   
3622.750   108.5000   9.06000    280.300    448.2000   2.587000   0.011000    11.35000   282.6000   423.4000    3931.000   
3622.597   110.4000   9.07000    275.000    446.9000   2.595000   0.010000    11.35000   276.5000   404.0000    3895.000   
3622.444   107.5000   9.06000    270.900    446.7000   2.603000   0.012000    11.24000   282.6000   421.4000    3850.000   
3622.292   102.8000   9.06000    267.500    446.5000   2.611000   0.012000    11.03000   282.6000   416.3000    3865.000   
3622.140   101.2000   9.07000    266.600    444.8000   2.612000   0.007000    10.86000   282.6000   420.6000    3862.000   
3621.987   102.9000   9.06000    269.400    441.5000   2.603000   -0.001000   10.88000   274.2000   422.4000    3878.000   
3621.835   103.6000   9.06000    273.900    437.1000   2.586000   -0.010000   11.10000   277.5000   423.7000    3911.000   
3621.683   102.6000   9.07000    277.500    435.2000   2.568000   -0.016000   11.42000   271.1000   413.4000    3908.000   
3621.530   101.2000   9.06000    280.200    436.5000   2.556000   -0.016000   11.63000   281.4000   431.6000    3931.000   
3621.378   99.7000    9.06000    283.000    439.2000   2.550000   -0.013000   11.63000   281.6000   435.0000    3898.000   
3621.225   97.7000    9.07000    286.300    441.9000   2.548000   -0.010000   11.59000   280.4000   411.2000    3901.000   
3621.073   94.5000    9.06000    288.300    443.6000   2.547000   -0.007000   11.59000   275.5000   431.9000    3893.000   
3620.920   91.4000    9.06000    288.100    444.0000   2.550000   -0.005000   11.63000   285.5000   440.8000    3882.000   
3620.768   91.0000    9.06000    285.800    442.2000   2.557000   -0.005000   11.74000   271.4000   428.8000    3867.000   
3620.616   94.3000    9.07000    282.000    439.3000   2.564000   -0.006000   11.92000   281.4000   430.2000    3884.000   
3620.463   98.3000    9.06000    278.300    439.1000   2.571000   -0.003000   12.11000   280.2000   430.2000    3906.000   
3620.311   99.1000    9.06000    274.500    443.7000   2.581000   0.004000    12.20000   269.7000   434.3000    3912.000   
3620.159   96.9000    9.07000    272.000    447.9000   2.592000   0.009000    12.24000   279.1000   421.6000    3932.000   
3620.006   95.0000    9.06000    272.600    447.1000   2.597000   0.007000    12.22000   276.2000   450.5000    3918.000   
3619.854   96.7000    9.07000    275.000    443.4000   2.592000   0.002000    12.03000   300.0000   437.1000    3908.000   
3619.701   100.8000   9.06000    276.100    439.9000   2.586000   -0.002000   11.55000   308.2000   455.1000    3894.000   
3619.549   104.1000   9.07000    273.200    437.5000   2.587000   -0.003000   10.81000   330.6000   459.7000    3891.000   
3619.396   104.7000   9.04000    268.000    437.5000   2.596000   0.001000    10.10000   328.8000   465.9000    3858.000   
3619.244   103.1000   9.06000    262.700    439.4000   2.611000   0.006000    9.63000    322.6000   460.2000    3820.000   
3619.092   101.5000   9.07000    257.900    440.0000   2.626000   0.008000    9.47000    338.7000   470.4000    3806.000   
3618.939   99.4000    9.06000    256.100    438.4000   2.632000   0.005000    9.39000    337.7000   490.7000    3810.000   
3618.787   97.0000    9.08000    258.000    437.3000   2.626000   0.002000    9.22000    359.7000   484.5000    3837.000   
3618.635   94.7000    9.06000    261.200    437.8000   2.618000   0.002000    9.08000    352.5000   465.3000    3821.000   
3618.482   92.7000    9.06000    261.700    437.5000   2.617000   0.002000    9.04000    327.5000   473.1000    3907.000   
3618.330   91.6000    9.06000    259.100    436.0000   2.621000   0.001000    9.09000    343.2000   477.5000    3834.000   
3618.177   90.9000    9.07000    257.600    435.2000   2.623000   0.0         9.09000    360.2000   481.4000    3851.000   
3618.025   90.0000    9.06000    257.900    434.0000   2.620000   -0.002000   9.00000    340.2000   475.5000    3851.000   
3617.873   88.5000    9.06000    258.500    432.7000   2.617000   -0.003000   8.91000    346.9000   462.8000    3799.000   
3617.720   86.8000    9.07000    258.000    433.2000   2.617000   -0.003000   8.93000    344.3000   484.5000    3842.000   
3617.568   85.9000    9.06000    257.100    434.2000   2.619000   -0.001000   9.02000    334.0000   487.5000    3829.000   
3617.416   85.9000    9.07000    256.900    434.1000   2.621000   -0.001000   9.22000    345.8000   478.1000    3864.000   
3617.263   86.8000    9.06000    257.300    434.2000   2.620000   -0.001000   9.47000    334.3000   469.0000    3864.000   
3617.110   86.9000    9.07000    258.100    434.0000   2.620000   -0.002000   9.56000    347.4000   470.1000    3856.000   
3616.958   84.9000    9.06000    257.600    431.9000   2.620000   -0.005000   9.34000    347.4000   480.4000    3828.000   
3616.806   82.6000    9.06000    256.100    429.1000   2.618000   -0.009000   8.87000    367.0000   480.4000    3870.000   
3616.653   83.0000    9.07000    256.100    429.6000   2.614000   -0.009000   8.37000    375.2000   494.8000    3887.000   
3616.501   84.9000    9.05000    258.500    434.4000   2.609000   -0.006000   8.03000    365.9000   504.0000    3879.000   
3616.349   85.5000    9.04000    262.800    438.4000   2.603000   -0.003000   8.01000    374.4000   502.0000    3876.000   
3616.196   84.1000    9.03000    268.800    440.2000   2.593000   -0.004000   8.27000    357.7000   488.6000    3870.000   
3616.044   82.0000    9.03000    275.900    441.6000   2.578000   -0.005000   8.70000    347.4000   478.5000    3849.000   
3615.891   79.4000    9.02000    281.400    443.0000   2.567000   -0.004000   8.96000    355.1000   479.5000    3830.000   
3615.739   75.8000    9.02000    283.400    444.6000   2.564000   -0.001000   8.67000    396.9000   498.9000    3795.000   
3615.586   72.5000    8.99000    283.000    445.9000   2.567000   0.001000    7.77000    432.2000   524.2000    3796.000   
3615.434   71.3000    8.96000    281.700    447.1000   2.571000   0.003000    6.70000    443.4000   561.7999    3806.000   
3615.282   72.4000    8.93000    282.100    448.7000   2.571000   0.002000    6.12000    444.3000   536.7000    3810.000   
3615.129   74.7000    8.95000    286.200    449.9000   2.563000   0.0         6.33000    388.7000   500.0000    3802.000   
3614.977   75.3000    8.95000    296.500    445.2000   2.537000   -0.009000   8.33000    344.4000   485.5000    3806.000   
3614.825   73.2000    8.95000    297.800    444.1000   2.528000   -0.011000   9.24000    324.7000   481.0000    3812.000   
3614.672   71.8000    8.97000    297.900    447.6000   2.526000   -0.006000   9.82000    332.6000   470.8000    3809.000   
3614.520   70.9000    8.95000    298.500    452.1000   2.529000   -0.001000   10.04000   337.5000   454.6000    3806.000   
3614.367   67.6000    8.97000    300.100    453.9000   2.531000   0.0         9.63000    367.0000   480.2000    3803.000   
3614.215   60.6000    8.97000    303.700    454.3000   2.526000   0.0         8.53000    408.3000   519.5000    3807.000   
3614.062   52.3000    8.96000    308.100    455.8000   2.517000   -0.001000   7.13000    455.6000   546.2999    3856.000   
3613.910   46.8000    8.96000    312.200    459.9000   2.508000   0.002000    6.07000    453.6000   539.7000    3893.000   
3613.758   45.0000    8.96000    317.400    464.6000   2.501000   0.005000    5.75000    429.5000   548.4000    3857.000   
3613.605   45.2000    8.96000    323.600    467.1000   2.495000   0.006000    6.12000    414.4000   511.3000    3825.000   
3613.453   46.6000    8.97000    328.400    466.6000   2.489000   0.005000    6.83000    384.5000   510.3000    3825.000   
3613.300   47.7000    8.96000    329.700    464.8000   2.484000   0.004000    7.55000    386.5000   505.1000    3807.000   
3613.148   47.0000    8.92000    329.200    464.5000   2.482000   0.003000    8.01000    383.6000   494.7000    3863.000   
3612.996   44.6000    8.91000    329.400    465.1000   2.481000   0.003000    8.25000    359.3000   502.0000    3868.000   
3612.843   42.5000    8.91000    331.200    466.7000   2.478000   0.005000    8.48000    357.7000   488.6000    3862.000   
3612.691   41.6000    8.89000    334.000    471.4000   2.475000   0.011000    8.68000    374.2000   485.5000    3831.000   
3612.539   41.7000    8.91000    337.600    478.2000   2.475000   0.020000    8.55000    386.5000   516.4000    3805.000   
3612.386   43.4000    8.90000    340.500    484.8000   2.480000   0.031000    8.12000    400.0000   516.2999    3793.000   
3612.234   47.3000    8.89000    340.500    489.9000   2.490000   0.040000    7.62000    411.2000   528.7999    3803.000   
3612.082   53.1000    8.91000    338.300    492.0000   2.503000   0.045000    7.30000    417.5000   511.3000    3840.000   
3611.929   58.5000    8.89000    333.600    488.4000   2.517000   0.043000    7.26000    395.8000   521.4000    3835.000   
3611.776   61.7000    8.91000    325.500    478.0000   2.529000   0.033000    7.43000    386.7000   514.5000    3841.000   
3611.624   63.0000    8.91000    316.900    466.6000   2.533000   0.018000    7.86000    367.7000   481.2000    3877.000   
3611.472   62.5000    8.91000    311.800    458.9000   2.526000   0.006000    8.40000    355.2000   475.0000    3869.000   
3611.319   62.1000    8.93000    312.700    458.1000   2.514000   0.002000    8.83000    343.7000   472.1000    3896.000   
3611.167   61.6000    8.92000    316.200    462.7000   2.505000   0.007000    9.15000    330.9000   439.1000    3884.000   
3611.015   59.9000    8.91000    318.200    467.2000   2.506000   0.013000    9.43000    305.1000   436.0000    3839.000   
3610.862   57.2000    8.92000    318.300    467.4000   2.512000   0.013000    9.75000    307.2000   453.0000    3840.000   
3610.710   54.0000    8.92000    318.300    462.7000   2.511000   0.006000    10.04000   308.1000   441.6000    3860.000   
3610.557   51.5000    8.92000    320.400    460.3000   2.500000   0.001000    10.25000   308.3000   447.9000    3884.000   
3610.405   50.4000    8.92000    324.300    461.9000   2.487000   0.0         10.45000   298.9000   447.4000    3871.000   
3610.252   50.9000    8.92000    329.300    464.7000   2.476000   0.0         10.71000   294.8000   446.3000    3896.000   
3610.100   51.3000    8.91000    335.900    468.7000   2.466000   0.002000    11.09000   293.8000   450.5000    3884.000   
3609.948   49.6000    8.92000    343.700    473.0000   2.456000   0.005000    11.33000   304.1000   436.0000    3864.000   
3609.795   46.9000    8.92000    349.300    476.5000   2.451000   0.010000    11.35000   295.8000   443.2000    3845.000   
3609.643   44.7000    8.92000    349.700    477.2000   2.455000   0.014000    11.16000   298.9000   444.8000    3835.000   
3609.491   44.6000    8.92000    347.200    477.0000   2.461000   0.016000    10.79000   325.5000   465.9000    3843.000   
3609.338   46.3000    8.91000    344.700    478.1000   2.468000   0.019000    10.30000   336.0000   486.4000    3816.000   
