WellName:  1API 0001  PR
Field:     PR-01
Operator:  PETROBRAS
Country:   BRA
RunNumber: 0

DEPT       SP           GR         LLD         LLS         RLLD        RLLS        TENS       
M          MV           GAPI       OHMM        OHMM        OHMM        OHMM        LB         
3823.917   71.20000     102.2000   58.3445     52.2396     62.9506     56.2341     4110.000   
3823.765   71.20000     102.2000   58.3445     52.2396     62.9506     56.2341     4110.000   
3823.612   71.20000     107.0000   57.6767     51.5229     63.6796     56.7545     4132.000   
3823.460   70.89999     108.4000   56.4937     50.6991     55.9758     49.6592     4103.000   
3823.308   70.50000     104.4000   53.4564     48.0839     50.6991     45.6037     4092.000   
3823.155   70.80000     97.7000    50.2343     45.2898     49.7737     45.2898     4089.000   
3823.003   71.20000     93.8000    48.3059     43.7522     47.4242     43.3511     4081.000   
3822.851   70.80000     95.5000    46.8813     42.5598     47.4242     42.7563     4096.000   
3822.698   71.09999     100.7000   44.2588     40.0867     46.2381     41.9759     4104.000   
3822.546   71.20000     106.0000   40.8319     36.9828     44.0555     39.7192     4121.000   
3822.394   71.39999     108.2000   37.2392     33.8065     36.3915     33.0370     4118.000   
3822.241   71.39999     105.5000   34.3558     31.1889     30.3389     27.5423     4113.000   
3822.088   71.20000     99.8000    35.3997     32.3594     29.3089     26.9774     4157.000   
3821.936   71.20000     95.6000    36.7282     33.5738     31.9154     28.7740     4133.000   
3821.784   70.80000     94.7000    39.1742     35.8922     49.4311     45.8142     4103.000   
3821.631   71.20000     96.4000    40.9261     37.4973     42.7563     39.0841     4089.000   
3821.479   70.89999     99.7000    40.2717     37.0681     42.8549     39.1742     4092.000   
3821.327   70.80000     102.9000   35.8096     33.0370     37.9315     34.6737     4118.000   
3821.174   70.80000     104.1000   31.4775     29.3089     28.6418     26.9153     4132.000   
3821.021   70.70000     102.8000   26.6686     25.1768     26.9774     25.6448     4184.000   
3820.869   70.39999     101.4000   23.3884     22.4905     21.2814     20.2768     4237.000   
3820.717   70.59999     101.8000   22.3872     21.8273     18.6638     18.4502     4271.000   
3820.564   70.20000     102.4000   21.8776     21.5774     21.5278     21.1836     4159.000   
3820.412   70.09999     102.3000   23.4423     23.4963     23.6592     23.6048     4094.000   
3820.260   69.80000     102.7000   25.4097     25.7040     24.3220     24.6037     4053.000   
3820.107   69.30000     104.0000   25.6448     26.3633     29.3089     29.8538     4103.000   
3819.955   69.20000     105.6000   24.7742     25.7632     28.2488     29.4442     4174.000   
3819.803   69.70000     106.5000   23.6592     24.7742     22.8560     24.3781     4224.000   
3819.650   69.70000     107.0000   21.7270     22.9087     19.1867     20.6538     4276.000   
3819.498   70.09999     106.9000   20.4174     21.4289     18.7932     19.5884     4148.000   
3819.345   70.70000     104.9000   20.4174     21.1349     19.6336     20.6063     4050.000   
3819.193   70.30000     100.5000   22.7510     23.2809     21.7270     22.0800     4027.000   
3819.041   70.30000     95.8000    26.1818     26.4241     22.8560     22.9615     4064.000   
3818.888   70.20000     90.3000    31.6228     31.2608     30.9030     31.1889     4133.000   
3818.736   70.39999     83.1000    41.2097     40.3645     35.9749     35.3183     4181.000   
3818.583   70.00000     76.5000    51.2861     49.7737     46.7735     44.8745     4210.000   
3818.431   70.00000     74.2000    60.6736     57.9429     69.6627     67.6083     4105.000   
3818.278   70.50000     76.2000    69.9842     66.0694     73.4514     69.9842     4074.000   
3818.126   70.00000     78.1000    74.8169     70.1455     78.1628     72.2770     4047.000   
3817.974   69.80000     77.1000    74.3019     69.1831     82.6038     75.8578     4065.000   
3817.821   69.89999     76.0000    71.9449     67.2977     70.3072     65.3131     4076.000   
3817.669   70.50000     76.9000    66.2216     63.0957     67.4528     63.0957     4094.000   
3817.517   69.70000     77.9000    58.7489     57.2796     61.5177     60.6736     4069.000   
3817.364   69.59999     77.7000    53.4564     53.8270     49.4311     50.6991     4089.000   
3817.212   69.59999     76.9000    48.4172     50.4661     45.2898     47.2063     4086.000   
3817.059   68.89999     77.3000    44.6684     47.9733     43.7522     47.5335     4086.000   
3816.907   68.80000     79.4000    43.1519     47.2063     42.2669     46.6659     4086.000   
3816.754   69.30000     81.6000    42.4620     46.9894     42.6580     47.8630     4097.000   
3816.602   69.39999     83.1000    41.8794     46.6659     41.9759     46.7735     4123.000   
3816.450   69.50000     83.3000    41.2097     46.1318     41.7830     46.3447     4135.000   
3816.297   70.09999     82.8000    39.3550     43.9542     41.0204     45.9198     4111.000   
3816.145   69.70000     81.1000    37.2392     41.4954     38.9942     43.8531     4140.000   
3815.993   69.00000     77.3000    35.8096     39.7192     33.0370     36.8978     4113.000   
3815.840   68.80000     72.2000    34.5939     38.1944     31.4775     34.5144     4131.000   
3815.688   69.00000     67.8000    33.9625     37.1535     34.7536     37.6704     4138.000   
3815.535   68.50000     64.6000    34.5939     37.5837     35.0752     38.1944     4137.000   
3815.383   68.59999     64.3000    36.7282     39.5367     35.5631     38.6367     4093.000   
3815.230   68.89999     69.6000    39.9945     42.5598     36.2243     39.1742     4120.000   
3815.078   68.80000     79.2000    44.7713     46.7735     42.3643     44.3609     4176.000   
3814.926   69.00000     86.5000    48.1948     49.5450     51.1682     52.6017     4223.000   
3814.773   69.09999     87.8000    50.9331     51.8800     58.6138     59.4292     4135.000   
3814.621   69.50000     87.2000    52.3600     52.9663     52.7230     52.4808     4111.000   
3814.469   69.09999     90.2000    51.8800     52.4808     50.1187     51.0505     4096.000   
3814.316   68.80000     95.6000    47.9733     48.7528     49.3174     49.6592     4150.000   
3814.164   68.89999     99.7000    45.2898     46.7735     48.7528     50.1187     4199.000   
3814.011   69.30000     101.8000   43.6516     45.7088     38.9942     40.5509     4162.000   
3813.859   68.89999     103.5000   40.3645     43.2514     39.5367     42.6580     4115.000   
3813.707   69.09999     106.7000   36.3915     39.7192     41.7830     46.0257     4204.000   
3813.554   70.09999     110.9000   34.1193     38.0189     32.8095     37.2392     4257.000   
3813.402   70.39999     116.2000   31.3329     35.2371     29.2415     32.5087     4311.000   
3813.250   70.09999     121.5000   27.3527     31.0456     27.4789     31.9154     4362.000   
3813.097   70.39999     125.7000   25.4097     28.8403     25.4683     28.9068     4108.000   
3812.944   69.89999     129.3000   24.6604     27.9898     21.9786     24.7742     4036.000   
3812.792   69.70000     130.1000   24.4343     27.2898     23.1206     26.4241     4031.000   
3812.640   69.80000     127.1000   25.7040     28.3139     25.5270     28.1190     4091.000   
3812.487   70.09999     122.9000   28.9068     31.2608     26.1818     28.4446     4100.000   
3812.335   69.80000     120.5000   31.1889     33.2660     31.7687     34.0408     4089.000   
3812.183   69.59999     121.3000   32.3594     34.3558     38.0189     39.5367     4086.000   
3812.030   70.09999     122.8000   32.8852     34.6737     34.5144     36.3078     4105.000   
3811.878   69.89999     123.2000   31.4051     33.1131     31.4775     33.5738     4159.000   
3811.725   70.00000     122.6000   28.7740     30.4089     28.7740     30.2691     4211.000   
3811.573   70.00000     121.8000   26.6072     28.0543     24.6037     25.9418     4257.000   
3811.420   70.00000     122.9000   24.7742     26.0016     24.7172     26.0016     4201.000   
3811.268   69.00000     125.2000   23.8232     25.1768     23.6592     24.6037     4101.000   
3811.116   69.30000     127.5000   24.0436     25.2930     22.3357     23.3346     4064.000   
3810.963   69.50000     127.4000   24.5471     25.7632     23.9332     26.0615     4103.000   
3810.811   69.59999     124.5000   25.2930     26.6072     25.7632     26.6072     4153.000   
3810.659   69.39999     122.2000   26.1818     27.4789     27.2270     28.2488     4186.000   
3810.506   69.80000     124.5000   26.0016     27.0396     27.4157     29.0402     4169.000   
3810.354   70.09999     129.7000   24.5471     25.6448     26.6686     27.4789     4098.000   
3810.201   69.89999     132.1000   22.5424     23.7137     23.0675     23.9883     4086.000   
3810.049   69.59999     130.6000   20.5589     21.5774     18.3654     19.5884     4111.000   
3809.896   69.50000     128.9000   18.7499     19.9067     17.2584     18.4927     4145.000   
3809.744   69.30000     129.4000   17.8238     18.9671     17.4582     18.5353     4112.000   
3809.592   69.20000     130.4000   17.8238     18.9234     17.7419     19.0546     4071.000   
3809.439   69.30000     130.2000   18.1134     19.1426     18.3231     19.3197     4069.000   
3809.287   69.00000     129.2000   18.2810     19.3197     18.4927     19.2752     4059.000   
3809.135   68.89999     128.5000   18.4927     19.4536     18.5780     19.5884     4085.000   
3808.982   69.00000     129.6000   18.1970     19.0546     18.4502     19.3642     4128.000   
3808.830   69.50000     133.9000   17.9061     18.7932     18.7499     19.7242     4174.000   
3808.677   69.00000     139.0000   19.8153     20.7014     16.8655     17.4985     4174.000   
3808.525   68.59999     140.6000   21.5278     22.3357     16.9824     17.9061     4122.000   
3808.373   68.70000     137.4000   23.0675     23.7684     28.1190     29.2415     4179.000   
3808.220   68.70000     134.0000   25.0035     25.6448     26.9774     27.3527     4241.000   
3808.068   68.39999     134.3000   27.2898     27.8612     26.4850     26.9774     4225.000   
3807.916   68.80000     135.6000   28.3139     28.3792     26.5461     26.7917     4111.000   
3807.763   69.20000     128.2000   31.3329     30.8319     33.1894     32.0627     4089.000   
3807.610   69.70000     125.5000   32.9610     32.0627     34.4350     33.4195     4059.000   
3807.458   69.00000     127.9000   34.3558     33.1131     34.2768     33.1894     4105.000   
3807.306   69.20000     133.8000   34.9140     33.6512     34.5939     32.7341     4103.000   
3807.153   69.00000     139.7000   32.2107     30.9030     35.5631     34.3558     4096.000   
3807.001   69.00000     141.8000   28.9734     27.8612     36.0579     34.5939     4150.000   
3806.849   69.09999     140.5000   25.5270     24.8313     20.8449     19.7697     4165.000   
3806.696   69.00000     139.5000   21.9280     21.3796     17.8649     17.8649     4152.000   
3806.544   68.70000     140.4000   18.2390     18.0302     17.3380     17.6198     4113.000   
3806.391   68.39999     140.8000   19.0985     19.0985     17.6604     17.2982     4054.000   
3806.239   68.20000     137.5000   22.0293     21.5774     17.6604     17.7828     4138.000   
3806.086   68.39999     131.8000   23.6592     23.0144     25.0611     24.9459     4192.000   
3805.934   68.00000     127.8000   24.4906     23.7137     32.4340     30.3389     4203.000   
3805.782   68.59999     126.6000   25.0611     24.1546     25.5859     24.7742     4119.000   
3805.629   68.09999     126.6000   24.5471     23.5505     21.8273     20.7491     4080.000   
3805.477   67.59999     127.5000   23.9883     23.0675     20.6538     20.0447     4076.000   
3805.325   67.89999     129.7000   24.0991     23.2809     22.4905     21.9786     4156.000   
3805.172   68.09999     133.6000   24.3220     23.7137     29.4442     28.0543     4205.000   
3805.020   68.00000     136.3000   24.8313     24.2103     26.1818     25.7040     4176.000   
3804.867   68.59999     136.2000   24.8886     24.2661     23.0675     22.9087     4086.000   
3804.715   69.00000     135.0000   22.7510     22.2844     23.0675     22.5944     4063.000   
3804.562   68.09999     134.1000   19.9067     20.0909     22.8560     22.2844     4074.000   
3804.410   68.39999     133.6000   17.8238     17.9473     18.6638     18.1134     4106.000   
3804.258   68.50000     133.6000   15.7761     15.9956     12.0504     14.6555     4131.000   
3804.105   68.09999     133.3000   13.8357     14.0929     12.5314     12.1899     4118.000   
