Lito            Codigo        Depth(m)        GR            RHOB        DT            SP
siltito         54.00       2066.54   6.0692E+001   2.6329E+000   6.4767E+001   8.8408E+001
siltito         54.00       2066.39   6.2475E+001   2.6305E+000   6.4517E+001   8.8343E+001
siltito         54.00       2066.24   6.3596E+001   2.6406E+000   6.4028E+001   8.8407E+001
siltito         54.00       2066.09   6.3135E+001   2.6473E+000   6.3513E+001   8.7873E+001
siltito         54.00       2065.93   6.2072E+001   2.6540E+000   6.3180E+001   8.6965E+001
siltito         54.00       2065.78   6.0554E+001   2.6418E+000   6.2449E+001   8.6500E+001
siltito         54.00       2065.63   5.8873E+001   2.6432E+000   6.1831E+001   8.6500E+001
siltito         54.00       2065.48   5.7687E+001   2.6935E+000   6.1597E+001   8.6597E+001
siltito         54.00       2065.32   5.6614E+001   2.6928E+000   6.1494E+001   8.6750E+001
siltito         54.00       2065.17   5.5687E+001   2.6708E+000   6.1709E+001   8.6848E+001
siltito         54.00       2065.02   5.5018E+001   2.6516E+000   6.1626E+001   8.7000E+001
siltito         54.00       2064.87   5.5198E+001   2.6554E+000   6.1290E+001   8.7000E+001
siltito         54.00       2064.72   5.5842E+001   2.6492E+000   6.1398E+001   8.7100E+001
siltito         54.00       2064.56   5.7151E+001   2.6240E+000   6.1555E+001   8.7250E+001
siltito         54.00       2064.41   5.8718E+001   2.6215E+000   6.1732E+001   8.7148E+001
siltito         54.00       2064.26   6.0137E+001   2.6449E+000   6.1986E+001   8.6898E+001
siltito         54.00       2064.11   6.0672E+001   2.6720E+000   6.2263E+001   8.6647E+001
siltito         54.00       2063.95   6.0618E+001   2.6816E+000   6.2635E+001   8.6396E+001
siltito         54.00       2063.80   6.0230E+001   2.6743E+000   6.2957E+001   8.6146E+001
siltito         54.00       2063.65   6.0086E+001   2.6637E+000   6.3353E+001   8.6000E+001
siltito         54.00       2063.50   6.0319E+001   2.6687E+000   6.3790E+001   8.6000E+001
siltito         54.00       2063.34   6.0580E+001   2.6780E+000   6.3876E+001   8.5787E+001
siltito         54.00       2063.19   6.0612E+001   2.6789E+000   6.3346E+001   8.5607E+001
siltito         54.00       2063.04   6.0333E+001   2.6628E+000   6.1821E+001   8.6287E+001
siltito         54.00       2062.89   5.8931E+001   2.6300E+000   5.9352E+001   8.7433E+001
siltito         54.00       2062.73   5.7819E+001   2.6287E+000   5.6822E+001   8.8000E+001
siltito         54.00       2062.58   5.8752E+001   2.6479E+000   5.5317E+001   8.8000E+001
siltito         54.00       2062.43   6.0142E+001   2.6640E+000   5.5875E+001   8.8000E+001
siltito         54.00       2062.28   6.1094E+001   2.6807E+000   5.7856E+001   8.7779E+001
siltito         54.00       2062.12   6.1987E+001   2.6733E+000   5.9995E+001   8.7278E+001
siltito         54.00       2061.97   6.3099E+001   2.6519E+000   6.1928E+001   8.7000E+001
siltito         54.00       2061.82   6.4141E+001   2.6361E+000   6.2517E+001   8.7000E+001
siltito         54.00       2061.67   6.4314E+001   2.6358E+000   6.1561E+001   8.7113E+001
siltito         54.00       2061.51   6.3515E+001   2.6599E+000   6.0176E+001   8.7136E+001
siltito         54.00       2061.36   6.3041E+001   2.6772E+000   5.9377E+001   8.6885E+001
siltito         54.00       2061.21   6.3272E+001   2.6741E+000   5.9443E+001   8.6635E+001
siltito         54.00       2061.06   6.3526E+001   2.6545E+000   6.0386E+001   8.6500E+001
siltito         54.00       2060.91   6.3692E+001   2.6339E+000   6.1698E+001   8.6500E+001
siltito         54.00       2060.75   6.3335E+001   2.6397E+000   6.2458E+001   8.6382E+001
siltito         54.00       2060.60   6.2589E+001   2.6478E+000   6.2432E+001   8.6132E+001
siltito         54.00       2060.45   6.2082E+001   2.6486E+000   6.1782E+001   8.6119E+001
siltito         54.00       2060.30   6.2398E+001   2.6589E+000   6.1063E+001   8.6130E+001
siltito         54.00       2060.14   6.3188E+001   2.6773E+000   6.0641E+001   8.5760E+001
siltito         54.00       2059.99   6.3216E+001   2.6801E+000   6.0607E+001   8.5379E+001
siltito         54.00       2059.84   6.2682E+001   2.6795E+000   6.1160E+001   8.5250E+001
siltito         54.00       2059.69   6.2492E+001   2.6693E+000   6.2304E+001   8.5250E+001
siltito         54.00       2059.53   6.2673E+001   2.6443E+000   6.3389E+001   8.5372E+001
siltito         54.00       2059.38   6.3162E+001   2.6157E+000   6.4029E+001   8.5377E+001
siltito         54.00       2059.23   6.3279E+001   2.5901E+000   6.4423E+001   8.5250E+001
siltito         54.00       2059.08   6.3128E+001   2.5800E+000   6.4546E+001   8.5250E+001
siltito         54.00       2058.92   6.2846E+001   2.5687E+000   6.4436E+001   8.6188E+001
siltito         54.00       2058.77   6.3509E+001   2.5781E+000   6.4005E+001   8.7004E+001
siltito         54.00       2058.62   6.4631E+001   2.6178E+000   6.3494E+001   8.7500E+001
siltito         54.00       2058.47   6.4963E+001   2.6521E+000   6.2951E+001   8.7246E+001
siltito         54.00       2058.31   6.4965E+001   2.6646E+000   6.2317E+001   8.6744E+001
siltito         54.00       2058.16   6.5386E+001   2.6613E+000   6.1801E+001   8.5987E+001
siltito         54.00       2058.01   6.5983E+001   2.6514E+000   6.1213E+001   8.4856E+001
siltito         54.00       2057.86   6.5384E+001   2.6423E+000   6.0447E+001   8.4120E+001
siltito         54.00       2057.70   6.2746E+001   2.6585E+000   5.9004E+001   8.4000E+001
siltito         54.00       2057.55   5.8788E+001   2.7210E+000   5.7504E+001   8.4000E+001
siltito         54.00       2057.40   5.6007E+001   2.7585E+000   5.7124E+001   8.3737E+001
siltito         54.00       2057.25   5.6128E+001   2.7575E+000   5.8066E+001   8.3633E+001
siltito         54.00       2057.10   5.7989E+001   2.7421E+000   5.9740E+001   8.4016E+001
siltito         54.00       2056.94   5.9926E+001   2.7119E+000   6.1579E+001   8.4651E+001
siltito         54.00       2056.79   6.1536E+001   2.6862E+000   6.2733E+001   8.5672E+001
siltito         54.00       2056.64   6.2837E+001   2.6667E+000   6.3061E+001   8.6521E+001
siltito         54.00       2056.49   6.3800E+001   2.6629E+000   6.3394E+001   8.7157E+001
siltito         54.00       2056.33   6.4341E+001   2.6632E+000   6.3431E+001   8.7773E+001
siltito         54.00       2056.18   6.4107E+001   2.6501E+000   6.2926E+001   8.8275E+001
siltito         54.00       2056.03   6.3802E+001   2.6657E+000   6.2128E+001   8.8500E+001
siltito         54.00       2055.88   6.3346E+001   2.6850E+000   6.1279E+001   8.8362E+001
siltito         54.00       2055.72   6.2311E+001   2.6739E+000   6.0793E+001   8.8111E+001
siltito         54.00       2055.57   6.1193E+001   2.6510E+000   6.0684E+001   8.7721E+001
siltito         54.00       2055.42   6.0477E+001   2.6417E+000   6.0767E+001   8.7360E+001
siltito         54.00       2055.27   5.9941E+001   2.6565E+000   6.0996E+001   8.7109E+001
siltito         54.00       2055.11   5.9893E+001   2.6551E+000   6.1374E+001   8.7426E+001
siltito         54.00       2054.96   6.0823E+001   2.6466E+000   6.1898E+001   8.8462E+001
siltito         54.00       2054.81   6.1789E+001   2.6676E+000   6.2179E+001   8.9429E+001
siltito         54.00       2054.66   6.2294E+001   2.6934E+000   6.2228E+001   8.9750E+001
siltito         54.00       2054.50   6.2496E+001   2.7010E+000   6.2164E+001   8.9894E+001
siltito         54.00       2054.35   6.2268E+001   2.6935E+000   6.2159E+001   9.0000E+001
siltito         54.00       2054.20   6.1118E+001   2.6822E+000   6.2200E+001   8.9563E+001
siltito         54.00       2054.05   5.9816E+001   2.6587E+000   6.2428E+001   8.9104E+001
siltito         54.00       2053.89   5.9556E+001   2.5963E+000   6.2620E+001   8.9000E+001
siltito         54.00       2053.74   6.0078E+001   2.5768E+000   6.2553E+001   8.9000E+001
siltito         54.00       2053.59   6.1957E+001   2.6339E+000   6.2290E+001   8.9000E+001
siltito         54.00       2053.44   6.4615E+001   2.6726E+000   6.2151E+001   8.9000E+001
siltito         54.00       2053.29   6.6214E+001   2.6621E+000   6.1800E+001   8.8851E+001
siltito         54.00       2053.13   6.6756E+001   2.6508E+000   6.1623E+001   8.8750E+001
siltito         54.00       2052.98   6.7192E+001   2.6446E+000   6.1750E+001   8.8750E+001
siltito         54.00       2052.83   6.7491E+001   2.6222E+000   6.1986E+001   8.8599E+001
siltito         54.00       2052.68   6.7413E+001   2.6015E+000   6.2400E+001   8.8500E+001
siltito         54.00       2052.52   6.7187E+001   2.6083E+000   6.3010E+001   8.8347E+001
siltito         54.00       2052.37   6.7514E+001   2.6314E+000   6.3305E+001   8.8250E+001
siltito         54.00       2052.22   6.7775E+001   2.6410E+000   6.3173E+001   8.8096E+001
siltito         54.00       2052.07   6.7775E+001   2.6360E+000   6.2807E+001   8.7845E+001
siltito         54.00       2051.91   6.7402E+001   2.6380E+000   6.2305E+001   8.7284E+001
siltito         54.00       2051.76   6.6754E+001   2.6491E+000   6.2102E+001   8.7000E+001
siltito         54.00       2051.61   6.5748E+001   2.6490E+000   6.2194E+001   8.7000E+001
siltito         54.00       2051.46   6.5207E+001   2.6441E+000   6.2279E+001   8.7000E+001
siltito         54.00       2051.30   6.4631E+001   2.6525E+000   6.2236E+001   8.7158E+001
siltito         54.00       2051.15   6.3375E+001   2.6529E+000   6.2138E+001   8.8044E+001
siltito         54.00       2051.00   6.2828E+001   2.6500E+000   6.2071E+001   8.9298E+001
siltito         54.00       2050.85   6.2252E+001   2.6564E+000   6.2022E+001   8.9910E+001
siltito         54.00       2050.69   6.1688E+001   2.6536E+000   6.2004E+001   9.0000E+001
siltito         54.00       2050.54   6.1457E+001   2.6371E+000   6.2131E+001   8.9838E+001
siltito         54.00       2050.39   6.1404E+001   2.6300E+000   6.2326E+001   8.9426E+001
siltito         54.00       2050.24   6.1355E+001   2.6313E+000   6.2046E+001   8.8600E+001
siltito         54.00       2050.08   6.1329E+001   2.6255E+000   6.1602E+001   8.7760E+001
siltito         54.00       2049.93   6.1329E+001   2.5801E+000   6.1146E+001   8.7172E+001
siltito         54.00       2049.78   6.1280E+001   2.5902E+000   6.0849E+001   8.7000E+001
siltito         54.00       2049.63   6.2196E+001   2.6077E+000   6.1008E+001   8.7165E+001
siltito         54.00       2049.48   6.4971E+001   2.5934E+000   6.1677E+001   8.7250E+001
siltito         54.00       2049.32   6.8273E+001   2.5773E+000   6.2477E+001   8.7417E+001
siltito         54.00       2049.17   6.9248E+001   2.5797E+000   6.2934E+001   8.7500E+001
siltito         54.00       2049.02   6.8040E+001   2.6045E+000   6.2998E+001   8.7668E+001
siltito         54.00       2048.87   6.6212E+001   2.6298E+000   6.2883E+001   8.7918E+001
siltito         54.00       2048.71   6.5094E+001   2.6478E+000   6.2339E+001   8.8000E+001
siltito         54.00       2048.56   6.5259E+001   2.6605E+000   6.1869E+001   8.8170E+001
siltito         54.00       2048.41   6.6117E+001   2.6449E+000   6.1860E+001   8.8592E+001
siltito         54.00       2048.26   6.6785E+001   2.6292E+000   6.2007E+001   8.8921E+001
siltito         54.00       2048.10   6.7620E+001   2.6349E+000   6.1717E+001   8.8484E+001
siltito         54.00       2047.95   6.9479E+001   2.6418E+000   6.1193E+001   8.7904E+001
siltito         54.00       2047.80   6.9446E+001   2.6458E+000   6.0925E+001   8.7577E+001
siltito         54.00       2047.65   6.8447E+001   2.6435E+000   6.1016E+001   8.7500E+001
siltito         54.00       2047.49   6.7416E+001   2.6504E+000   6.1280E+001   8.7151E+001
siltito         54.00       2047.34   6.6051E+001   2.6456E+000   6.1506E+001   8.7000E+001
siltito         54.00       2047.19   6.5075E+001   2.6589E+000   6.1839E+001   8.7703E+001
siltito         54.00       2047.04   6.5487E+001   2.6653E+000   6.2162E+001   8.8530E+001
siltito         54.00       2046.88   6.6600E+001   2.6572E+000   6.2352E+001   8.8927E+001
siltito         54.00       2046.73   6.7323E+001   2.6647E+000   6.2326E+001   8.8823E+001
siltito         54.00       2046.58   6.7047E+001   2.6840E+000   6.2263E+001   8.8750E+001
siltito         54.00       2046.43   6.5907E+001   2.6821E+000   6.2319E+001   8.8212E+001
siltito         54.00       2046.27   6.5257E+001   2.6812E+000   6.2346E+001   8.7281E+001
siltito         54.00       2046.12   6.4827E+001   2.6777E+000   6.2558E+001   8.6820E+001
siltito         54.00       2045.97   6.4484E+001   2.6702E+000   6.2640E+001   8.7112E+001
siltito         54.00       2045.82   6.4402E+001   2.6680E+000   6.2675E+001   8.7613E+001
siltito         54.00       2045.67   6.5003E+001   2.6578E+000   6.2546E+001   8.8114E+001
siltito         54.00       2045.51   6.5666E+001   2.6650E+000   6.2421E+001   8.8433E+001
siltito         54.00       2045.36   6.5771E+001   2.6661E+000   6.2503E+001   8.8500E+001
siltito         54.00       2045.21   6.5365E+001   2.6547E+000   6.2542E+001   8.8868E+001
siltito         54.00       2045.06   6.5171E+001   2.6495E+000   6.2759E+001   8.9185E+001
siltito         54.00       2044.90   6.5653E+001   2.6512E+000   6.3017E+001   8.9436E+001
siltito         54.00       2044.75   6.5770E+001   2.6609E+000   6.3371E+001   8.9500E+001
siltito         54.00       2044.60   6.5695E+001   2.6513E+000   6.3653E+001   8.9313E+001
siltito         54.00       2044.45   6.6239E+001   2.6545E+000   6.3642E+001   8.9062E+001
siltito         54.00       2044.29   6.6426E+001   2.6570E+000   6.3581E+001   8.8436E+001
siltito         54.00       2044.14   6.6935E+001   2.6668E+000   6.3273E+001   8.7873E+001
siltito         54.00       2043.99   6.7043E+001   2.6783E+000   6.3029E+001   8.7181E+001
siltito         54.00       2043.84   6.6511E+001   2.6825E+000   6.2833E+001   8.7000E+001
siltito         54.00       2043.68   6.6122E+001   2.6662E+000   6.2562E+001   8.6618E+001
siltito         54.00       2043.53   6.6395E+001   2.6464E+000   6.2268E+001   8.6117E+001
siltito         54.00       2043.38   6.6327E+001   2.6412E+000   6.2049E+001   8.6385E+001
siltito         54.00       2043.23   6.5582E+001   2.6495E+000   6.1891E+001   8.7464E+001
siltito         54.00       2043.07   6.4970E+001   2.6474E+000   6.1933E+001   8.8330E+001
siltito         54.00       2042.92   6.4677E+001   2.6444E+000   6.2145E+001   8.8306E+001
siltito         54.00       2042.77   6.4685E+001   2.6658E+000   6.2314E+001   8.8250E+001
siltito         54.00       2042.62   6.5873E+001   2.6657E+000   6.2346E+001   8.7664E+001
siltito         54.00       2042.46   6.8554E+001   2.6593E+000   6.2270E+001   8.6715E+001
siltito         54.00       2042.31   7.0972E+001   2.6580E+000   6.2094E+001   8.6106E+001
siltito         54.00       2042.16   7.1388E+001   2.6864E+000   6.1860E+001   8.5803E+001
siltito         54.00       2042.01   7.1254E+001   2.6940E+000   6.1809E+001   8.5750E+001
siltito         54.00       2041.86   7.0507E+001   2.6876E+000   6.1809E+001   8.5750E+001
siltito         54.00       2041.70   6.9785E+001   2.6756E+000   6.1925E+001   8.5551E+001
siltito         54.00       2041.55   6.9049E+001   2.6730E+000   6.2307E+001   8.5300E+001
siltito         54.00       2041.40   6.7815E+001   2.6658E+000   6.2906E+001   8.5250E+001
siltito         54.00       2041.25   6.6585E+001   2.6777E+000   6.3503E+001   8.5451E+001
siltito         54.00       2041.09   6.5927E+001   2.6810E+000   6.3420E+001   8.5904E+001
siltito         54.00       2040.94   6.5765E+001   2.6834E+000   6.3413E+001   8.6203E+001
siltito         54.00       2040.79   6.6972E+001   2.6848E+000   6.3501E+001   8.6657E+001
siltito         54.00       2040.64   6.9267E+001   2.6679E+000   6.3360E+001   8.6954E+001
siltito         54.00       2040.48   6.9723E+001   2.6640E+000   6.3484E+001   8.7205E+001
siltito         54.00       2040.33   7.0216E+001   2.6615E+000   6.3640E+001   8.7044E+001
siltito         54.00       2040.18   6.9521E+001   2.6495E+000   6.3385E+001   8.6588E+001
siltito         54.00       2040.03   6.8729E+001   2.6363E+000   6.3122E+001   8.6293E+001
siltito         54.00       2039.87   6.7853E+001   2.6390E+000   6.3242E+001   8.6250E+001
siltito         54.00       2039.72   6.6576E+001   2.6492E+000   6.3723E+001   8.6250E+001
siltito         54.00       2039.57   6.6726E+001   2.6493E+000   6.4384E+001   8.6667E+001
siltito         54.00       2039.42   6.8495E+001   2.6381E+000   6.5111E+001   8.8006E+001
siltito         54.00       2039.26   6.9706E+001   2.6461E+000   6.5641E+001   8.9301E+001
