Rock Code Depth1(m) RHOB GR SP DT
SILTITO 54.0 1971.7512 2.521 58.4724 77.7488 61.7588
SILTITO 54.0 1971.9036 2.5479 59.2282 78.4978 62.0035
SILTITO 54.0 1972.056 2.532 59.2304 78.9995 62.2484
SILTITO 54.0 1972.2084 2.521 57.8085 79.2494 62.5908
SILTITO 54.0 1972.3608 2.5171 58.6373 79.0 62.5908
SILTITO 54.0 1972.5132 2.5301 60.0646 78.9919 62.5884
SILTITO 54.0 1972.6656 2.541 61.2616 77.9899 62.2925
SILTITO 54.0 1972.818 2.5388 62.0054 76.997 61.8069
SILTITO 54.0 1972.9704 2.5199 62.1441 76.7539 61.6628
SILTITO 54.0 1973.1228 2.5129 61.5446 77.0088 61.7092
SILTITO 54.0 1973.2752 2.5068 61.0562 77.4947 61.6194
SILTITO 54.0 1973.4276 2.4994 62.2947 77.2616 61.9144
SILTITO 54.0 1973.58 2.5186 61.8625 77.7563 62.2597
SILTITO 54.0 1973.7324 2.5828 59.189 78.0072 62.7054
SILTITO 54.0 1973.8848 2.6464 55.122 78.2423 63.2736
SILTITO 54.0 1974.0372 2.7237 50.6612 78.0 63.1743
SILTITO 54.0 1974.1896 2.8018 45.6769 78.0 61.6187
SILTITO 54.0 1974.342 2.8469 44.1046 77.9808 59.0697
SILTITO 54.0 1974.4944 2.7893 46.546 77.4895 56.5087
SILTITO 54.0 1974.6468 2.6768 51.5225 77.25 55.1393
SILTITO 54.0 1974.7992 2.5845 56.9201 77.2737 60.019
SILTITO 54.0 1974.9516 2.555 61.8927 77.7624 60.4198
FOLHELHO 57.0 1975.104 2.5553 65.5897 78.0265 60.8198
FOLHELHO 57.0 1975.2564 2.5771 66.7048 78.5275 61.1947
FOLHELHO 57.0 1975.4088 2.5622 66.2866 79.0427 61.6005
FOLHELHO 57.0 1975.5612 2.5685 65.1811 79.8256 62.2263
FOLHELHO 57.0 1975.7136 2.6082 64.4909 81.1251 62.6519
FOLHELHO 57.0 1975.866 2.6266 64.7215 83.099 62.8513
FOLHELHO 57.0 1976.0184 2.6356 65.0117 84.585 63.0696
FOLHELHO 57.0 1976.1708 2.6437 65.225 85.8376 62.9227
FOLHELHO 57.0 1976.3232 2.6406 66.333 87.0368 62.7899
FOLHELHO 57.0 1976.4756 2.6475 68.0109 87.4811 62.85
FOLHELHO 57.0 1976.628 2.6411 68.0901 87.2302 63.0617
FOLHELHO 57.0 1976.7804 2.631 67.3027 87.0203 63.4337
FOLHELHO 57.0 1976.9328 2.6411 66.1571 87.2916 63.5562
FOLHELHO 57.0 1977.0852 2.6318 65.7086 87.7933 63.4006
FOLHELHO 57.0 1977.2376 2.6399 66.0242 88.2722 63.1774
FOLHELHO 57.0 1977.39 2.639 65.751 88.5691 63.1639
FOLHELHO 57.0 1977.5424 2.6334 65.5746 89.2971 62.9663
FOLHELHO 57.0 1977.6948 2.5811 63.9856 89.75 62.2569
FOLHELHO 57.0 1977.8472 2.591 65.0015 89.7251 61.3103
FOLHELHO 57.0 1977.9996 2.5911 65.1313 89.4491 60.3322
FOLHELHO 57.0 1978.152 2.5952 66.2126 89.0 60.3371
FOLHELHO 57.0 1978.3044 2.622 65.6761 89.0269 61.2241
FOLHELHO 57.0 1978.4568 2.625 65.6595 89.3054 62.1506
FOLHELHO 57.0 1978.6092 2.6517 65.5685 89.8064 63.0157
FOLHELHO 57.0 1978.7616 2.6723 65.9354 90.3075 63.728
FOLHELHO 57.0 1978.914 2.6639 66.2983 90.8092 64.256
FOLHELHO 57.0 1979.0664 2.6416 67.0613 91.25 64.691
FOLHELHO 57.0 1979.2188 2.646 67.325 91.281 65.0773
FOLHELHO 57.0 1979.3712 2.6449 67.2872 91.5 65.4448
FOLHELHO 57.0 1979.5236 2.6335 66.91 91.5961 65.8898
FOLHELHO 57.0 1979.676 2.61 66.1258 92.3486 65.6293
FOLHELHO 57.0 1979.8284 2.6071 65.8954 92.9666 64.8585
FOLHELHO 57.0 1979.9808 2.5929 64.289 92.7157 63.6548
FOLHELHO 57.0 1980.1332 2.624 63.5775 92.5 63.3703
FOLHELHO 57.0 1980.2856 2.626 63.7468 92.5353 64.1113
FOLHELHO 57.0 1980.438 2.6387 64.8959 92.6777 65.1056
FOLHELHO 57.0 1980.5904 2.6423 65.6671 92.2133 65.4879
FOLHELHO 57.0 1980.7428 2.6354 66.0621 92.075 65.1619
FOLHELHO 57.0 1980.8952 2.6265 66.2284 92.576 64.4229
FOLHELHO 57.0 1981.0476 2.6568 67.0548 93.0771 64.0461
FOLHELHO 57.0 1981.2 2.6576 68.6501 93.5788 64.3376
FOLHELHO 57.0 1981.3524 2.6626 69.7114 94.1199 64.8452
FOLHELHO 57.0 1981.5048 2.6442 69.5139 94.8316 65.1486
FOLHELHO 57.0 1981.6572 2.639 68.6507 95.2913 65.2385
FOLHELHO 57.0 1981.8096 2.6365 67.6241 95.5 65.2548
FOLHELHO 57.0 1981.962 2.6492 66.8753 95.5 65.091
FOLHELHO 57.0 1982.1144 2.6505 66.9271 95.4568 64.8629
FOLHELHO 57.0 1982.2668 2.6539 67.294 95.2059 64.7416
FOLHELHO 57.0 1982.4192 2.6584 67.9701 95.0 64.7242
FOLHELHO 57.0 1982.5716 2.6622 68.8921 95.0 64.6705
FOLHELHO 57.0 1982.724 2.6744 70.8096 94.9541 64.8354
FOLHELHO 57.0 1982.8764 2.6824 71.9161 94.7035 65.0349
FOLHELHO 57.0 1983.0288 2.6701 71.3031 94.4527 65.0812
FOLHELHO 57.0 1983.1812 2.6706 69.4218 94.25 65.3168
FOLHELHO 57.0 1983.3336 2.6888 68.018 94.2987 65.4082
FOLHELHO 57.0 1983.486 2.682 67.4749 94.6477 65.0942
FOLHELHO 57.0 1983.6384 2.6654 67.7287 95.4492 65.0637
FOLHELHO 57.0 1983.7908 2.629 68.8401 96.3006 65.7013
FOLHELHO 57.0 1983.9432 2.6163 69.0299 96.5 66.2581
FOLHELHO 57.0 1984.0956 2.5949 68.3587 96.5 66.483
FOLHELHO 57.0 1984.248 2.5861 68.74 96.29 66.4863
FOLHELHO 57.0 1984.4004 2.6012 70.6684 95.1816 65.8747
FOLHELHO 57.0 1984.5528 2.6169 71.8982 93.8922 65.1816
FOLHELHO 57.0 1984.7052 2.631 73.2112 93.5545 65.2029
FOLHELHO 57.0 1984.8576 2.6268 75.4504 93.8053 65.2793
FOLHELHO 57.0 1985.01 2.6158 77.5948 94.1115 65.3229
FOLHELHO 57.0 1985.1624 2.6313 79.3698 94.6127 65.596
FOLHELHO 57.0 1985.3148 2.6488 79.9465 95.1715 66.1355
FOLHELHO 57.0 1985.4672 2.6781 79.5245 95.8077 66.5503
FOLHELHO 57.0 1985.6196 2.6657 79.3966 96.0 66.5159
FOLHELHO 57.0 1985.772 2.672 79.1493 95.9409 66.3227
FOLHELHO 57.0 1985.9244 2.685 79.0921 95.75 65.956
FOLHELHO 57.0 1986.0768 2.6891 79.4725 95.6896 65.6333
FOLHELHO 57.0 1986.2292 2.7083 81.0319 95.439 65.6585
FOLHELHO 57.0 1986.3816 2.7334 82.4801 95.3118 65.6819
FOLHELHO 57.0 1986.534 2.7488 83.6824 95.5624 65.9635
FOLHELHO 57.0 1986.6864 2.7359 84.2998 95.8132 66.4176
FOLHELHO 57.0 1986.8388 2.6973 83.5055 96.0 66.9174
FOLHELHO 57.0 1986.9912 2.6571 81.4133 96.0 66.6634
FOLHELHO 57.0 1987.1436 2.64 79.242 95.9349 65.2357
FOLHELHO 57.0 1987.296 2.6447 78.2968 95.75 63.592
FOLHELHO 57.0 1987.4484 2.6583 75.0067 96.0159 62.7572
FOLHELHO 57.0 1987.6008 2.6595 73.1858 96.9509 62.8823
FOLHELHO 57.0 1987.7532 2.6599 72.9401 97.6351 64.2488
FOLHELHO 57.0 1987.9056 2.6526 72.6394 98.0684 65.5062
FOLHELHO 57.0 1988.058 2.638 72.4836 98.181 65.6384
FOLHELHO 57.0 1988.2104 2.63 72.6464 97.721 65.3305
FOLHELHO 57.0 1988.3628 2.6314 72.8359 96.7191 64.9602
FOLHELHO 57.0 1988.5152 2.6378 73.6395 95.8583 64.5607
FOLHELHO 57.0 1988.6676 2.6513 74.8532 95.5 64.3085
FOLHELHO 57.0 1988.82 2.6705 76.1291 95.4278 64.2887
FOLHELHO 57.0 1988.9724 2.6799 76.6592 95.25 64.5829
FOLHELHO 57.0 1989.1248 2.6899 76.3498 95.397 64.7761
FOLHELHO 57.0 1989.2772 2.6995 75.7996 95.8982 64.6837
FOLHELHO 57.0 1989.4296 2.677 74.745 96.3249 64.5022
FOLHELHO 57.0 1989.582 2.6746 73.9979 96.4245 64.3551
FOLHELHO 57.0 1989.7344 2.6678 71.517 96.25 64.1335
FOLHELHO 57.0 1989.8868 2.6653 69.6139 96.1731 63.7565
FOLHELHO 57.0 1990.0392 2.6641 69.5713 95.8447 63.4132
FOLHELHO 57.0 1990.1916 2.6587 70.89 95.4218 63.0704
FOLHELHO 57.0 1990.344 2.6522 71.9955 95.1712 62.6503
FOLHELHO 57.0 1990.4964 2.6497 71.7845 95.0 62.0619
FOLHELHO 57.0 1990.6488 2.662 71.2224 95.0 61.5523
FOLHELHO 57.0 1990.8012 2.6646 71.1738 94.9191 61.2882
FOLHELHO 57.0 1990.9536 2.6693 71.0725 94.6686 61.3495
FOLHELHO 57.0 1991.106 2.6729 71.0479 94.4179 61.7575
FOLHELHO 57.0 1991.2584 2.6813 70.8734 94.3328 62.0855
FOLHELHO 57.0 1991.4108 2.665 70.1474 94.7504 62.1182
FOLHELHO 57.0 1991.5632 2.6474 68.9715 95.3342 62.0201
FOLHELHO 57.0 1991.7156 2.664 68.5242 95.3306 61.6572
FOLHELHO 57.0 1991.868 2.6637 68.5754 94.9147 60.7917
FOLHELHO 57.0 1992.0204 2.6585 68.9064 94.4917 60.1266
FOLHELHO 57.0 1992.1728 2.6438 69.8947 93.5663 60.0209
FOLHELHO 57.0 1992.3252 2.6313 70.8439 92.4 60.655
FOLHELHO 57.0 1992.4776 2.6311 70.7768 91.838 62.0025
FOLHELHO 57.0 1992.63 2.6387 71.082 92.0886 63.3568
FOLHELHO 57.0 1992.7824 2.6569 71.533 92.3394 64.0365
FOLHELHO 57.0 1992.9348 2.6793 71.8489 92.59 64.3154
FOLHELHO 57.0 1993.0872 2.694 71.8969 92.8408 64.2705
FOLHELHO 57.0 1993.2396 2.6896 71.8422 93.1825 64.2125
FOLHELHO 57.0 1993.392 2.6746 71.5817 93.4081 63.9674
FOLHELHO 57.0 1993.5444 2.6568 70.7141 93.25 63.8672
FOLHELHO 57.0 1993.6968 2.6446 69.22 93.1567 63.9595
FOLHELHO 57.0 1993.8492 2.6499 67.9514 93.0 63.9411
FOLHELHO 57.0 1994.0016 2.682 66.6824 92.8106 63.8921
FOLHELHO 57.0 1994.154 2.6787 65.1789 92.3092 63.6565
FOLHELHO 57.0 1994.3064 2.659 64.3096 91.9041 63.1552
FOLHELHO 57.0 1994.4588 2.6968 64.7783 91.75 62.8086
FOLHELHO 57.0 1994.6112 2.6918 66.4848 91.6527 62.5934
FOLHELHO 57.0 1994.7636 2.6734 69.399 91.3041 62.3675
FOLHELHO 57.0 1994.916 2.6671 72.0804 90.8026 62.4416
FOLHELHO 57.0 1995.0684 2.6907 73.5743 90.5 63.0477
FOLHELHO 57.0 1995.2208 2.7004 73.4266 90.7995 63.7343
FOLHELHO 57.0 1995.3732 2.6715 71.7109 91.6523 64.2932
FOLHELHO 57.0 1995.5256 2.6484 69.218 92.3512 64.6241
FOLHELHO 57.0 1995.678 2.6448 67.8023 92.602 64.5352
FOLHELHO 57.0 1995.8304 2.6487 67.6555 92.8525 64.3882
FOLHELHO 57.0 1995.9828 2.6541 67.7306 92.7938 64.2412
FOLHELHO 57.0 1996.1352 2.638 68.1794 92.0846 64.0129
FOLHELHO 57.0 1996.2876 2.6327 69.125 91.291 63.8537
FOLHELHO 57.0 1996.44 2.6528 69.5853 91.1052 64.0958
FOLHELHO 57.0 1996.5924 2.6614 69.1816 91.5672 64.4333
FOLHELHO 57.0 1996.7448 2.6307 68.4939 92.1064 64.7333
FOLHELHO 57.0 1996.8972 2.5766 67.9567 92.5713 65.1117
FOLHELHO 57.0 1997.0496 2.5818 66.9565 93.1078 65.1529
FOLHELHO 57.0 1997.202 2.5661 66.1711 93.3585 64.9436
FOLHELHO 57.0 1997.3544 2.5198 66.5238 93.3908 65.0377
FOLHELHO 57.0 1997.5068 2.5333 66.6834 93.1401 65.2519
FOLHELHO 57.0 1997.6592 2.535 67.0563 93.0 65.452
FOLHELHO 57.0 1997.8116 2.5368 67.9077 92.7779 65.6704
FOLHELHO 57.0 1997.964 2.5936 69.1865 92.3882 65.3426
FOLHELHO 57.0 1998.1164 2.6433 70.8735 92.1376 64.7832
FOLHELHO 57.0 1998.2688 2.6715 73.1451 92.0 64.4843
FOLHELHO 57.0 1998.4212 2.6688 76.0739 92.1137 64.2172
FOLHELHO 57.0 1998.5736 2.6581 78.525 92.25 64.102
FOLHELHO 57.0 1998.726 2.6579 79.6798 92.135 64.155
FOLHELHO 57.0 1998.8784 2.6521 79.5987 91.8843 64.2229
FOLHELHO 57.0 1999.0308 2.6384 78.3744 91.9829 64.1423
FOLHELHO 57.0 1999.1832 2.632 76.2416 92.6008 63.7766
FOLHELHO 57.0 1999.3356 2.6179 74.1986 93.3528 63.5454
FOLHELHO 57.0 1999.488 2.5944 72.8558 93.75 63.4501
FOLHELHO 57.0 1999.6404 2.595 71.9934 93.869 63.6056
FOLHELHO 57.0 1999.7928 2.5681 70.7685 93.8803 64.166
FOLHELHO 57.0 1999.9452 2.5097 69.5158 93.2692 64.6147
FOLHELHO 57.0 2000.0976 2.5224 69.0851 92.0247 64.7416
FOLHELHO 57.0 2000.25 2.591 69.707 91.0068 64.7179
FOLHELHO 57.0 2000.4024 2.6402 71.3128 90.8723 64.5732
FOLHELHO 57.0 2000.5548 2.6584 73.2315 91.0 64.4002
FOLHELHO 57.0 2000.7072 2.663 74.5896 91.0 64.3747
FOLHELHO 57.0 2000.8596 2.6729 75.0448 91.1242 64.4237
FOLHELHO 57.0 2001.012 2.6815 75.1572 91.375 64.3628
FOLHELHO 57.0 2001.1644 2.677 75.4945 91.75 64.1061
FOLHELHO 57.0 2001.3168 2.6735 75.6081 91.75 63.8593
FOLHELHO 57.0 2001.4692 2.673 76.2902 91.6231 63.5677
FOLHELHO 57.0 2001.6216 2.6653 77.9916 91.3724 63.3698
FOLHELHO 57.0 2001.774 2.6606 80.1293 91.25 63.2012
FOLHELHO 57.0 2001.9264 2.6686 82.3517 91.1212 63.1018
FOLHELHO 57.0 2002.0788 2.6586 85.0285 91.0 62.8788
FOLHELHO 57.0 2002.2312 2.6282 87.218 91.0 62.6101
FOLHELHO 57.0 2002.3836 2.61 87.1512 91.1309 62.2882
FOLHELHO 57.0 2002.536 2.6185 83.6008 91.25 62.0249
FOLHELHO 57.0 2002.6884 2.6196 77.3574 91.1179 61.9811
FOLHELHO 57.0 2002.8408 2.6003 71.2439 90.8672 62.1859
FOLHELHO 57.0 2002.9932 2.5842 68.0286 90.6165 62.3725
FOLHELHO 57.0 2003.1456 2.594 67.5206 90.6342 62.2641
FOLHELHO 57.0 2003.298 2.613 67.9882 91.154 62.0982
FOLHELHO 57.0 2003.4504 2.6233 68.5429 91.7708 62.159
FOLHELHO 57.0 2003.6028 2.6417 69.0754 92.1361 62.6477
FOLHELHO 57.0 2003.7552 2.6649 70.0867 92.25 63.4098
FOLHELHO 57.0 2003.9076 2.6663 71.2746 92.25 64.0596
FOLHELHO 57.0 2004.06 2.6578 71.7057 91.5603 64.5444
FOLHELHO 57.0 2004.2124 2.6654 71.7136 90.584 64.823
FOLHELHO 57.0 2004.3648 2.6786 72.0394 90.1107 65.2697
FOLHELHO 57.0 2004.5172 2.6998 72.4816 90.1401 65.8739
FOLHELHO 57.0 2004.6696 2.7181 72.098 90.3907 66.0278
FOLHELHO 57.0 2004.822 2.722 71.6721 90.7829 65.8254
FOLHELHO 57.0 2004.9744 2.7243 69.7548 91.4263 65.5525
FOLHELHO 57.0 2005.1268 2.7129 67.6153 92.0352 65.2029
FOLHELHO 57.0 2005.2792 2.6955 66.5845 92.3933 64.9508
FOLHELHO 57.0 2005.4316 2.6888 65.8122 92.644 65.0009
FOLHELHO 57.0 2005.584 2.6799 65.4828 92.75 65.2536
FOLHELHO 57.0 2005.7364 2.6618 65.8435 92.6046 65.5192
FOLHELHO 57.0 2005.8888 2.6454 66.1258 92.5 65.8782
FOLHELHO 57.0 2006.0412 2.6382 66.3895 92.2068 66.1474
FOLHELHO 57.0 2006.1936 2.65 65.4717 92.0 66.0353
FOLHELHO 57.0 2006.346 2.6691 64.4799 92.0 65.5965
FOLHELHO 57.0 2006.4984 2.6808 64.639 91.8513 65.1155
FOLHELHO 57.0 2006.6508 2.6721 65.2094 91.6009 64.7913
FOLHELHO 57.0 2006.8032 2.6592 65.7658 91.5 64.8393
FOLHELHO 57.0 2006.9556 2.6482 66.698 91.6505 64.9371
FOLHELHO 57.0 2007.108 2.643 68.1728 92.0525 64.9371
FOLHELHO 57.0 2007.2604 2.6387 68.824 92.5539 65.056
FOLHELHO 57.0 2007.4128 2.6506 70.1948 92.9024 65.4903
FOLHELHO 57.0 2007.5652 2.6459 71.8071 92.8468 65.9888
FOLHELHO 57.0 2007.7176 2.661 70.8422 92.75 66.1893
FOLHELHO 57.0 2007.87 2.684 65.4075 92.4409 66.2081
FOLHELHO 57.0 2008.0224 2.6722 63.0684 91.474 65.935
FOLHELHO 57.0 2008.1748 2.662 63.6327 90.5329 65.068
FOLHELHO 57.0 2008.3272 2.6764 63.0051 90.25 64.1239
FOLHELHO 57.0 2008.4796 2.6781 62.5282 90.4071 63.7207
FOLHELHO 57.0 2008.632 2.6544 63.2379 90.5 63.7897
FOLHELHO 57.0 2008.7844 2.6595 63.795 90.8169 64.4814
FOLHELHO 57.0 2008.9368 2.6849 63.8296 91.4777 65.2441
FOLHELHO 57.0 2009.0892 2.703 63.6106 92.0697 65.1623
FOLHELHO 57.0 2009.2416 2.6637 63.5506 92.4104 64.8293
FOLHELHO 57.0 2009.394 2.6326 64.1088 92.6611 64.8361
FOLHELHO 57.0 2009.5464 2.6316 65.0808 92.75 65.2361
FOLHELHO 57.0 2009.6988 2.6362 66.2307 92.9125 65.7119
FOLHELHO 57.0 2009.8512 2.638 66.895 92.8369 65.7702
FOLHELHO 57.0 2010.0036 2.636 66.3875 92.75 65.7513
FOLHELHO 57.0 2010.156 2.6501 65.6566 92.5856 65.736
FOLHELHO 57.0 2010.3084 2.6441 65.4512 92.5 65.7193
FOLHELHO 57.0 2010.4608 2.6343 65.0537 92.5 65.622
FOLHELHO 57.0 2010.6132 2.6496 64.4526 92.5 65.5075
FOLHELHO 57.0 2010.7656 2.658 64.252 92.3331 65.4749
FOLHELHO 57.0 2010.918 2.66 64.3023 92.5853 65.3765
FOLHELHO 57.0 2011.0704 2.661 64.327 93.5914 65.5914
FOLHELHO 57.0 2011.2228 2.6711 64.5297 94.5071 65.8184
FOLHELHO 57.0 2011.3752 2.6753 64.3725 94.75 65.9323
FOLHELHO 57.0 2011.5276 2.6662 63.946 94.75 65.9304
FOLHELHO 57.0 2011.68 2.6613 63.8536 94.5791 65.7477
FOLHELHO 57.0 2011.8324 2.6637 63.6716 93.9853 65.4356
FOLHELHO 57.0 2011.9848 2.6602 63.0092 92.8884 64.8565
FOLHELHO 57.0 2012.1372 2.6545 63.0641 92.1541 64.5424
FOLHELHO 57.0 2012.2896 2.6502 63.8267 92.1734 64.3955
FOLHELHO 57.0 2012.442 2.6574 64.4677 92.4242 64.5209
FOLHELHO 57.0 2012.5944 2.6645 64.1027 92.6748 64.6975
FOLHELHO 57.0 2012.7468 2.666 63.8773 93.1012 64.776
FOLHELHO 57.0 2012.8992 2.6512 63.4018 93.6024 64.9283
FOLHELHO 57.0 2013.0516 2.6485 63.1497 94.104 65.1591
FOLHELHO 57.0 2013.204 2.6642 63.394 94.25 65.3346
FOLHELHO 57.0 2013.3564 2.6899 63.8763 94.0719 65.3771
FOLHELHO 57.0 2013.5088 2.7037 63.8127 94.0 65.2022
FOLHELHO 57.0 2013.6612 2.7046 63.7274 94.0 64.887
FOLHELHO 57.0 2013.8136 2.6824 63.4031 94.1803 64.7553
FOLHELHO 57.0 2013.966 2.6798 62.9523 94.0691 64.8477
FOLHELHO 57.0 2014.1184 2.6871 62.9368 94.1814 65.172
FOLHELHO 57.0 2014.2708 2.689 62.9779 94.25 65.5643
FOLHELHO 57.0 2014.4232 2.689 62.9779 94.0672 65.7419
FOLHELHO 57.0 2014.5756 2.6824 64.3536 93.6329 65.5887
FOLHELHO 57.0 2014.728 2.6741 65.1277 93.1317 65.7038
FOLHELHO 57.0 2014.8804 2.6668 64.5621 93.1846 65.8043
FOLHELHO 57.0 2015.0328 2.6746 64.2158 93.8063 65.817
FOLHELHO 57.0 2015.1852 2.6743 64.1213 94.3721 65.7807
FOLHELHO 57.0 2015.3376 2.6693 64.1582 94.5 65.5855
FOLHELHO 57.0 2015.49 2.6755 64.1771 94.5 65.3039
FOLHELHO 57.0 2015.6424 2.6735 63.6137 94.3121 65.1937
FOLHELHO 57.0 2015.7948 2.669 63.4842 93.4952 65.2923
FOLHELHO 57.0 2015.9472 2.665 63.8998 92.3035 65.2912
FOLHELHO 57.0 2016.0996 2.6739 64.4261 91.8099 65.0191
FOLHELHO 57.0 2016.252 2.7136 64.7805 91.9407 64.527
FOLHELHO 57.0 2016.4044 2.7212 65.3109 92.1915 64.0999
FOLHELHO 57.0 2016.5568 2.7054 65.9119 92.4421 63.9333
FOLHELHO 57.0 2016.7092 2.701 66.6859 92.8851 64.0612
FOLHELHO 57.0 2016.8616 2.6894 66.9912 93.5801 64.5599
FOLHELHO 57.0 2017.014 2.6798 65.9785 93.75 64.6927
FOLHELHO 57.0 2017.1664 2.6803 65.0338 93.5552 64.7308
FOLHELHO 57.0 2017.3188 2.6716 65.4373 93.3047 64.4742
FOLHELHO 57.0 2017.4712 2.6878 66.7754 93.0542 63.9399
FOLHELHO 57.0 2017.6236 2.7205 68.2203 92.6067 63.736
FOLHELHO 57.0 2017.776 2.7264 68.4059 92.3028 63.7151
FOLHELHO 57.0 2017.9284 2.7315 67.7212 91.8539 63.7151
FOLHELHO 57.0 2018.0808 2.7115 66.8353 91.5514 63.7928
FOLHELHO 57.0 2018.2332 2.706 66.6504 91.5 63.7739
FOLHELHO 57.0 2018.3856 2.6988 66.3507 91.3001 63.6467
FOLHELHO 57.0 2018.538 2.6882 66.5762 91.0495 63.8525
FOLHELHO 57.0 2018.6904 2.7094 67.254 90.7987 64.4223
FOLHELHO 57.0 2018.8428 2.7029 68.5499 90.9519 64.7435
FOLHELHO 57.0 2018.9952 2.7 68.824 91.6071 65.0279
FOLHELHO 57.0 2019.1476 2.6716 69.2504 92.1564 65.2825
FOLHELHO 57.0 2019.3 2.6642 68.7377 92.4538 65.2884
FOLHELHO 57.0 2019.4524 2.6771 67.2497 92.5 64.9593
FOLHELHO 57.0 2019.6048 2.689 65.9046 92.2948 64.7679
FOLHELHO 57.0 2019.7572 2.691 65.6761 91.2217 64.6612
FOLHELHO 57.0 2019.9096 2.6728 65.6142 90.1741 64.6035
FOLHELHO 57.0 2020.062 2.6533 66.2218 89.793 64.3926
FOLHELHO 57.0 2020.2144 2.6708 66.9738 89.9579 64.5131
FOLHELHO 57.0 2020.3668 2.7075 67.725 90.0 64.7091
FOLHELHO 57.0 2020.5192 2.714 67.8496 89.7907 64.9462
FOLHELHO 57.0 2020.6716 2.714 67.8496 89.9598 64.863
FOLHELHO 57.0 2020.824 2.7157 68.9215 90.2103 64.716
FOLHELHO 57.0 2020.9764 2.6881 69.7568 90.0389 64.1973
FOLHELHO 57.0 2021.1288 2.6542 70.3176 89.5766 63.8578
FOLHELHO 57.0 2021.2812 2.6388 71.2263 89.5 63.7297
FOLHELHO 57.0 2021.4336 2.6677 72.3944 89.0738 63.9234
FOLHELHO 57.0 2021.586 2.6833 74.1723 88.5728 63.876
FOLHELHO 57.0 2021.7384 2.6764 76.3095 88.0712 63.736
FOLHELHO 57.0 2021.8908 2.6647 77.3277 87.785 63.7151
FOLHELHO 57.0 2022.0432 2.6759 77.5726 87.9658 63.6307
FOLHELHO 57.0 2022.1956 2.7083 75.9066 88.2164 63.7019
FOLHELHO 57.0 2022.348 2.7347 73.1739 88.25 63.6303
FOLHELHO 57.0 2022.5004 2.7746 70.7731 88.0323 63.8302
FOLHELHO 57.0 2022.6528 2.7355 68.6408 88.2182 63.9044
FOLHELHO 57.0 2022.8052 2.6484 67.5204 88.4691 64.1248
FOLHELHO 57.0 2022.9576 2.6431 66.5439 89.1589 64.5845
FOLHELHO 57.0 2023.11 2.6783 66.0956 89.4701 64.816
FOLHELHO 57.0 2023.2624 2.691 66.0508 89.721 64.9258
FOLHELHO 57.0 2023.4148 2.661 66.2501 89.9715 64.9371
FOLHELHO 57.0 2023.5672 2.5787 66.6757 89.5553 64.9371
FOLHELHO 57.0 2023.7196 2.569 66.7254 88.6084 64.85
FOLHELHO 57.0 2023.872 2.5359 66.9937 88.0525 65.5394
FOLHELHO 57.0 2024.0244 2.5167 67.5631 88.2243 65.4461
FOLHELHO 57.0 2024.1768 2.5051 67.6922 88.4748 66.2171
FOLHELHO 57.0 2024.3292 2.4923 66.7527 88.9513 66.0853
FOLHELHO 57.0 2024.4816 2.5833 67.8032 89.2262 65.1327
FOLHELHO 57.0 2024.634 2.6893 70.1707 89.9311 64.5466
FOLHELHO 57.0 2024.7864 2.7463 71.8988 90.4551 63.6518
FOLHELHO 57.0 2024.9388 2.6935 72.6622 90.5 63.3009
FOLHELHO 57.0 2025.0912 2.6633 72.3096 90.5 63.5885
FOLHELHO 57.0 2025.2436 2.6757 71.1023 90.2706 63.8416
FOLHELHO 57.0 2025.396 2.6853 70.3761 90.25 63.9968
FOLHELHO 57.0 2025.5484 2.7137 69.6309 90.0192 64.0084
FOLHELHO 57.0 2025.7008 2.703 68.8799 89.7687 64.0084
FOLHELHO 57.0 2025.8532 2.6844 67.2925 89.5178 63.963
FOLHELHO 57.0 2026.0056 2.6904 66.8262 89.5 63.7775
FOLHELHO 57.0 2026.158 2.6817 67.0104 89.0328 63.5813
FOLHELHO 57.0 2026.3104 2.6651 67.8674 88.5318 63.3853
FOLHELHO 57.0 2026.4628 2.6687 69.0499 88.2654 63.3729
FOLHELHO 57.0 2026.6152 2.6728 69.1944 88.25 63.3269
FOLHELHO 57.0 2026.7676 2.6749 68.562 88.958 63.324
FOLHELHO 57.0 2026.92 2.675 68.5242 89.7106 63.5556
FOLHELHO 57.0 2027.0724 2.6617 68.026 89.75 63.522
FOLHELHO 57.0 2027.2248 2.6677 67.7143 89.5121 63.5661
FOLHELHO 57.0 2027.3772 2.6938 66.984 89.5 63.5685
FOLHELHO 57.0 2027.5296 2.6921 66.8068 88.7822 63.5685
FOLHELHO 57.0 2027.682 2.6766 66.2964 87.5493 63.7093
FOLHELHO 57.0 2027.8344 2.6856 67.2136 87.5 63.7151
FOLHELHO 57.0 2027.9868 2.7015 67.3224 87.7415 63.5734
FOLHELHO 57.0 2028.1392 2.7039 67.325 87.75 63.5685
FOLHELHO 57.0 2028.2916 2.673 67.7612 87.75 63.521
FOLHELHO 57.0 2028.444 2.6691 70.6208 87.9934 63.1864
FOLHELHO 57.0 2028.5964 2.708 71.3559 88.4878 62.9866
FOLHELHO 57.0 2028.7488 2.6855 72.4732 88.5 62.7425
FOLHELHO 57.0 2028.9012 2.6634 73.5261 88.0094 62.5935
FOLHELHO 57.0 2029.0536 2.661 72.3667 87.5084 62.3985
