Lito            Codigo        Depth(m)        GR            RHOB        DT            SP
arenito         49.0        2529.2304        53.3140        2.6386        59.9913        106.4748
arenito         49.0        2529.0780        53.2541        2.6433        59.6952        107.6322
arenito         49.0        2528.9256        55.2558        2.6577        59.9807        108.6338
arenito         49.0        2528.7732        58.4216        2.6486        60.8156        109.6374
arenito         49.0        2528.6208        61.6052        2.6482        62.0038        110.4455
arenito         49.0        2528.4684        63.6155        2.6567        62.7078        110.7500
arenito         49.0        2528.3160        63.5712        2.6464        62.5057        110.8487
arenito         49.0        2528.1636        61.0048        2.6370        61.7612        110.9004
arenito         49.0        2528.0112        56.2122        2.6230        60.5854        110.4494
arenito         49.0        2527.8588        50.1017        2.6126        59.1361        109.8994
arenito         49.0        2527.7064        45.4073        2.6101        57.8127        109.9530
arenito         49.0        2527.5540        44.6063        2.6038        57.3162        110.2500
arenito         49.0        2527.4016        48.0814        2.6050        58.1686        110.2500
arenito         49.0        2527.2492        55.3960        2.6079        59.7418        110.1466
arenito         49.0        2527.0968        62.3296        2.6162        61.5856        109.6871
arenito         49.0        2526.9444        64.7963        2.6228        63.3983        108.5160
arenito         49.0        2526.7920        66.2757        2.6240        64.4277        106.7630
arenito         49.0        2526.6396        67.3262        2.6125        64.2956        104.9005
arenito         49.0        2526.4872        69.3250        2.5927        64.1550        102.3624
arenito         49.0        2526.3348        70.3230        2.5857        64.3436        98.9995
arenito         49.0        2526.1824        69.1971        2.5918        64.5527        94.6224
arenito         49.0        2526.0300        63.7967        2.6094        64.5824        88.4488
arenito         49.0        2525.8776        55.3890        2.6142        64.5428        81.4336
arenito         49.0        2525.7252        46.8350        2.5869        63.8775        75.3008
folhelho         57.0        2525.5728        39.9236        2.5480        63.0801        70.9480
folhelho         57.0        2525.4204        35.8096        2.5201        62.9877        67.8861
folhelho         57.0        2525.2680        34.0374        2.5009        63.7460        65.6052
folhelho         57.0        2525.1156        33.5785        2.5002        64.6908        64.0490
folhelho         57.0        2524.9632        32.7275        2.5085        64.6538        62.9336
folhelho         57.0        2524.8108        30.7894        2.5172        63.0519        61.6813
folhelho         57.0        2524.6584        28.1289        2.5224        60.3132        60.3122
folhelho         57.0        2524.5060        25.7268        2.5337        57.8066        58.8069
folhelho         57.0        2524.3536        24.1567        2.5524        56.9029        57.4198
folhelho         57.0        2524.2012        23.3098        2.5335        57.9394        56.2839
folhelho         57.0        2524.0488        22.9593        2.4959        59.6533        55.7500
folhelho         57.0        2523.8964        22.7030        2.4786        61.5089        55.6321
folhelho         57.0        2523.7440        22.4340        2.4599        63.0281        55.1448
folhelho         57.0        2523.5916        22.2121        2.4611        63.6384        54.3921
folhelho         57.0        2523.4392        22.1634        2.4763        63.6681        53.7596
folhelho         57.0        2523.2868        22.6420        2.4839        63.6409        53.1379
folhelho         57.0        2523.1344        23.4656        2.4933        63.7847        52.7500
folhelho         57.0        2522.9820        24.8074        2.5088        63.8390        52.9942
folhelho         57.0        2522.8296        26.6833        2.5258        63.4764        53.7403
folhelho         57.0        2522.6772        27.9717        2.5384        62.9127        54.8653
folhelho         57.0        2522.5248        28.7965        2.5360        62.7124        56.1198
folhelho         57.0        2522.3724        29.3255        2.5300        62.7863        56.7500
folhelho         57.0        2522.2200        29.4942        2.5217        63.3732        57.6879
folhelho         57.0        2522.0676        29.4749        2.5034        63.9376        58.6292
folhelho         57.0        2521.9152        29.2484        2.4784        64.5991        59.8837
folhelho         57.0        2521.7628        29.3295        2.4634        65.0127        61.3906
folhelho         57.0        2521.6104        29.8567        2.4621        64.9828        63.2719
folhelho         57.0        2521.4580        31.0754        2.4696        64.8897        65.5363
folhelho         57.0        2521.3056        33.1099        2.4864        64.9624        68.2993
folhelho         57.0        2521.1532        35.5573        2.5146        64.8340        71.4351
